# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
50 1 -0.0002779  0.0019315        nan        nan  0.0047319 -0.0006215        nan        nan  0.0015651  0.0019791        nan        nan -0.0020346 -0.0001542        nan        nan -0.0074302 -0.0047969        nan        nan -0.0037867 -0.0015346        nan        nan -0.0074661  0.0045674        nan        nan  0.0005655  0.0000163        nan        nan  0.0001274  0.0022974        nan        nan -0.0000318 -0.0011159        nan        nan -0.0004658 -0.0002739        nan        nan -0.0007466 -0.0011701        nan        nan  0.0061173  0.0045346        nan        nan  0.0024978 -0.0001067        nan        nan -0.0041543 -0.0032656        nan        nan  0.0005489 -0.0006657        nan        nan -0.0003537 -0.0004705        nan        nan  0.0006545  0.0001584        nan        nan  0.0008815  0.0009536        nan        nan
50 2 -0.0112026 -0.0411129        nan        nan  0.0032330  0.0097177        nan        nan  0.0003701 -0.0838483        nan        nan  0.0043725  0.0303509        nan        nan -0.0006840 -0.0017305        nan        nan  0.0004952  0.0310649        nan        nan -0.0000013 -0.0011306        nan        nan  0.0021020 -0.0022340        nan        nan  0.0002693 -0.0013949        nan        nan -0.0003168  0.0007093        nan        nan -0.0010357  0.0007029        nan        nan -0.0004345  0.0004615        nan        nan  0.0041646 -0.0057676        nan        nan  0.0001705 -0.0008283        nan        nan -0.0026788  0.0093008        nan        nan  0.0002302 -0.0004839        nan        nan  0.0018032  0.0000634        nan        nan  0.0000592  0.0005031        nan        nan -0.0005709 -0.0019653        nan        nan
50 3 -0.0062620 -0.0022030        nan        nan  0.0086412  0.0028365        nan        nan  0.0094479  0.0025645        nan        nan  0.0033834 -0.0006659        nan        nan -0.0061431  0.0017335        nan        nan  0.0000434  0.0008579        nan        nan  0.0020310 -0.0004305        nan        nan -0.0002303 -0.0002592        nan        nan -0.0016356 -0.0019102        nan        nan  0.0002064  0.0012550        nan        nan  0.0000967 -0.0006886        nan        nan -0.0010488  0.0011050        nan        nan -0.0009565 -0.0030334        nan        nan  0.0023090  0.0013460        nan        nan -0.0000708 -0.0010734        nan        nan  0.0006306 -0.0000309        nan        nan  0.0003582  0.0000868        nan        nan -0.0002937 -0.0001609        nan        nan  0.0002571  0.0008021        nan        nan
51 0  0.0024889        nan        nan        nan -0.0406907        nan        nan        nan -0.0049629        nan        nan        nan  0.0038957        nan        nan        nan  0.0175104        nan        nan        nan  0.0056365        nan        nan        nan -0.0028538        nan        nan        nan -0.0011459        nan        nan        nan -0.0002253        nan        nan        nan -0.0000633        nan        nan        nan  0.0000638        nan        nan        nan  0.0001281        nan        nan        nan -0.0017909        nan        nan        nan -0.0077960        nan        nan        nan  0.0016479        nan        nan        nan -0.0003058        nan        nan        nan -0.0006383        nan        nan        nan  0.0006544        nan        nan        nan  0.0013501        nan        nan        nan
51 1 -0.0054209 -0.0074658        nan        nan  0.0004258 -0.0044214        nan        nan -0.0019681  0.0403493        nan        nan  0.0027973  0.0033704        nan        nan  0.0010694  0.0009394        nan        nan  0.0061618 -0.0061277        nan        nan  0.0002596 -0.0004846        nan        nan -0.0012992  0.0008614        nan        nan  0.0003768  0.0000406        nan        nan -0.0004476 -0.0001656        nan        nan  0.0004914 -0.0005528        nan        nan -0.0000339 -0.0006441        nan        nan -0.0005493 -0.0111155        nan        nan  0.0000723  0.0005044        nan        nan  0.0016209 -0.0025761        nan        nan  0.0006376 -0.0002947        nan        nan  0.0004597 -0.0004353        nan        nan -0.0002858 -0.0002203        nan        nan -0.0010448 -0.0009386        nan        nan
51 2  0.0041674 -0.0086120        nan        nan  0.0302463 -0.0142568        nan        nan  0.0048125  0.0038514        nan        nan -0.0042586 -0.0027290        nan        nan -0.0124893  0.0040836        nan        nan -0.0063324 -0.0015338        nan        nan  0.0003733 -0.0055793        nan        nan -0.0005234 -0.0004793        nan        nan  0.0006952  0.0008477        nan        nan  0.0001973  0.0008822        nan        nan  0.0000147 -0.0001026        nan        nan -0.0016783  0.0003223        nan        nan  0.0011235 -0.0018595        nan        nan  0.0117639  0.0009074        nan        nan -0.0016248 -0.0017959        nan        nan  0.0013609 -0.0012084        nan        nan  0.0005387  0.0001318        nan        nan -0.0011126 -0.0015826        nan        nan -0.0004125  0.0011148        nan        nan
51 3  0.0221594  0.0597315        nan        nan  0.0055523  0.0096858        nan        nan -0.0283537 -0.0905888        nan        nan  0.0032534  0.0004553        nan        nan -0.0024965 -0.0031144        nan        nan  0.0170975  0.0359950        nan        nan  0.0000914  0.0011379        nan        nan -0.0004924 -0.0001823        nan        nan  0.0005258  0.0002011        nan        nan -0.0000866  0.0000881        nan        nan  0.0001393  0.0000329        nan        nan  0.0000961  0.0007368        nan        nan -0.0064028 -0.0049259        nan        nan -0.0015773 -0.0010721        nan        nan  0.0070197  0.0194208        nan        nan  0.0000638  0.0002734        nan        nan  0.0000298  0.0004038        nan        nan -0.0003424  0.0000454        nan        nan  0.0001753  0.0014395        nan        nan
52 0 -0.0014259        nan        nan        nan -0.0038615        nan        nan        nan  0.0110836        nan        nan        nan  0.0006001        nan        nan        nan  0.0007818        nan        nan        nan -0.0027867        nan        nan        nan -0.0003909        nan        nan        nan -0.0007667        nan        nan        nan  0.0004786        nan        nan        nan  0.0001055        nan        nan        nan -0.0000834        nan        nan        nan -0.0000606        nan        nan        nan -0.0017239        nan        nan        nan  0.0003684        nan        nan        nan  0.0017495        nan        nan        nan -0.0000429        nan        nan        nan  0.0007396        nan        nan        nan  0.0000577        nan        nan        nan -0.0001256        nan        nan        nan
52 1  0.0017040 -0.0085340        nan        nan  0.0156343 -0.0002517        nan        nan  0.0027443  0.0054482        nan        nan -0.0056130  0.0003464        nan        nan -0.0016041  0.0052022        nan        nan -0.0043016 -0.0019503        nan        nan  0.0040271 -0.0027806        nan        nan -0.0006070 -0.0003325        nan        nan  0.0016178  0.0000783        nan        nan -0.0005344  0.0009493        nan        nan  0.0003985  0.0001701        nan        nan -0.0002985  0.0010381        nan        nan  0.0009098  0.0003490        nan        nan  0.0041141 -0.0004471        nan        nan -0.0026872 -0.0011810        nan        nan  0.0000772 -0.0002792        nan        nan  0.0002939  0.0003994        nan        nan -0.0011257  0.0000989        nan        nan -0.0006000 -0.0007209        nan        nan
52 2 -0.0095795 -0.0054993        nan        nan  0.0035488  0.0073652        nan        nan -0.0051791 -0.0841171        nan        nan  0.0021944  0.0041982        nan        nan -0.0005572 -0.0020031        nan        nan  0.0034851  0.0290838        nan        nan -0.0002824 -0.0000591        nan        nan -0.0000460 -0.0001867        nan        nan  0.0004525  0.0010146        nan        nan  0.0002871  0.0005717        nan        nan  0.0001285 -0.0001221        nan        nan  0.0001691  0.0006291        nan        nan  0.0010086  0.0001904        nan        nan -0.0010060 -0.0012247        nan        nan -0.0021101  0.0113807        nan        nan -0.0002956 -0.0004106        nan        nan -0.0008367  0.0000461        nan        nan  0.0000944  0.0005149        nan        nan  0.0004230  0.0018302        nan        nan
52 3 -0.0087119  0.0010914        nan        nan  0.0038098  0.0047310        nan        nan  0.0060798  0.0029023        nan        nan  0.0007320  0.0012784        nan        nan -0.0017023 -0.0018399        nan        nan -0.0010011 -0.0003142        nan        nan -0.0007524  0.0019434        nan        nan  0.0006749  0.0004647        nan        nan -0.0001738 -0.0006275        nan        nan -0.0003844 -0.0012988        nan        nan -0.0002239  0.0004777        nan        nan  0.0010180 -0.0007608        nan        nan -0.0006829  0.0029780        nan        nan -0.0028980 -0.0018082        nan        nan  0.0004651 -0.0003193        nan        nan -0.0003786  0.0002437        nan        nan -0.0003176 -0.0001535        nan        nan  0.0002104  0.0003469        nan        nan -0.0001881 -0.0005972        nan        nan
53 0  0.0005961        nan        nan        nan -0.0275438        nan        nan        nan -0.0051033        nan        nan        nan  0.0015578        nan        nan        nan  0.0126429        nan        nan        nan  0.0034695        nan        nan        nan  0.0011253        nan        nan        nan  0.0005021        nan        nan        nan  0.0010688        nan        nan        nan  0.0001565        nan        nan        nan -0.0000234        nan        nan        nan -0.0005188        nan        nan        nan -0.0033559        nan        nan        nan -0.0015566        nan        nan        nan  0.0037520        nan        nan        nan  0.0002584        nan        nan        nan  0.0004807        nan        nan        nan -0.0005177        nan        nan        nan -0.0009995        nan        nan        nan
53 1 -0.0073097 -0.0264215        nan        nan -0.0003858 -0.0058892        nan        nan -0.0047480  0.0344072        nan        nan  0.0041144 -0.0002588        nan        nan -0.0006106 -0.0007459        nan        nan  0.0044299  0.0016518        nan        nan -0.0003028  0.0006748        nan        nan  0.0000679 -0.0005196        nan        nan -0.0000257 -0.0001988        nan        nan  0.0003159  0.0000549        nan        nan -0.0000864  0.0004008        nan        nan -0.0000671  0.0005610        nan        nan -0.0005551 -0.0078961        nan        nan  0.0001443  0.0009018        nan        nan -0.0001488  0.0037384        nan        nan -0.0004130  0.0002843        nan        nan  0.0000209  0.0002511        nan        nan  0.0001541  0.0000816        nan        nan  0.0007657  0.0006360        nan        nan
53 2  0.0012550 -0.0114733        nan        nan  0.0254383 -0.0060293        nan        nan  0.0032381  0.0031131        nan        nan -0.0006297  0.0017511        nan        nan -0.0115654  0.0024276        nan        nan -0.0018559 -0.0027731        nan        nan -0.0007951  0.0015703        nan        nan  0.0005857  0.0005295        nan        nan  0.0004981 -0.0012012        nan        nan -0.0011506 -0.0008421        nan        nan -0.0000554  0.0001354        nan        nan -0.0001530 -0.0009521        nan        nan  0.0003501  0.0033049        nan        nan -0.0003119 -0.0000988        nan        nan -0.0003301  0.0006456        nan        nan -0.0000398  0.0015419        nan        nan -0.0004128 -0.0001817        nan        nan -0.0004024  0.0004442        nan        nan  0.0001620 -0.0007372        nan        nan
53 3  0.0309756  0.0909082        nan        nan  0.0018291  0.0082711        nan        nan -0.0294775 -0.0718631        nan        nan  0.0055621 -0.0033338        nan        nan -0.0006889 -0.0016585        nan        nan  0.0139627  0.0180551        nan        nan -0.0007037 -0.0015160        nan        nan  0.0001574 -0.0008220        nan        nan -0.0000890 -0.0000818        nan        nan  0.0002395  0.0008349        nan        nan -0.0002549  0.0002189        nan        nan -0.0001651  0.0002511        nan        nan -0.0063572 -0.0023490        nan        nan  0.0006694 -0.0004232        nan        nan  0.0082507  0.0033071        nan        nan -0.0001096 -0.0008992        nan        nan -0.0001580 -0.0002205        nan        nan  0.0003433  0.0007198        nan        nan -0.0001799 -0.0007776        nan        nan
54 0  0.0045510        nan        nan        nan -0.0032336        nan        nan        nan  0.0039147        nan        nan        nan -0.0000110        nan        nan        nan  0.0001511        nan        nan        nan  0.0012280        nan        nan        nan  0.0001055        nan        nan        nan -0.0016456        nan        nan        nan -0.0005068        nan        nan        nan  0.0006918        nan        nan        nan  0.0008149        nan        nan        nan  0.0010495        nan        nan        nan -0.0032624        nan        nan        nan  0.0000175        nan        nan        nan  0.0010104        nan        nan        nan -0.0006007        nan        nan        nan -0.0008676        nan        nan        nan  0.0006696        nan        nan        nan  0.0001499        nan        nan        nan
54 1 -0.0025194 -0.0018200        nan        nan  0.0154912 -0.0113397        nan        nan  0.0093566  0.0068695        nan        nan -0.0014770  0.0034252        nan        nan -0.0097381 -0.0021820        nan        nan -0.0058639  0.0006579        nan        nan -0.0051986  0.0017026        nan        nan  0.0004439  0.0000011        nan        nan  0.0006227  0.0019636        nan        nan -0.0000706 -0.0004797        nan        nan -0.0001858 -0.0000552        nan        nan -0.0009784 -0.0006649        nan        nan  0.0044268  0.0012650        nan        nan  0.0047265 -0.0001169        nan        nan -0.0033858 -0.0015110        nan        nan  0.0006667 -0.0004361        nan        nan -0.0001396 -0.0001921        nan        nan -0.0000088  0.0000862        nan        nan  0.0004101  0.0004729        nan        nan
54 2 -0.0074858  0.0029748        nan        nan  0.0022812  0.0024900        nan        nan -0.0066905 -0.0621729        nan        nan  0.0016327  0.0001255        nan        nan -0.0013986 -0.0004644        nan        nan  0.0053872  0.0147768        nan        nan  0.0001579 -0.0005541        nan        nan  0.0015443 -0.0016566        nan        nan -0.0003423 -0.0015363        nan        nan -0.0001551  0.0002333        nan        nan -0.0007496  0.0006140        nan        nan -0.0001351  0.0002116        nan        nan  0.0002713  0.0024535        nan        nan  0.0004671 -0.0002923        nan        nan  0.0007918  0.0003351        nan        nan  0.0000916 -0.0001377        nan        nan  0.0011303  0.0001238        nan        nan  0.0001199  0.0002277        nan        nan -0.0002564 -0.0012286        nan        nan
54 3 -0.0120575 -0.0013038        nan        nan  0.0059540 -0.0001884        nan        nan  0.0065463  0.0018539        nan        nan  0.0037905  0.0015049        nan        nan -0.0020643  0.0006788        nan        nan -0.0002806  0.0035074        nan        nan  0.0014601  0.0002992        nan        nan -0.0002634 -0.0003607        nan        nan -0.0008549 -0.0007439        nan        nan  0.0000357  0.0009505        nan        nan  0.0000523 -0.0004016        nan        nan -0.0008239  0.0008569        nan        nan -0.0000286 -0.0042927        nan        nan -0.0002681  0.0019760        nan        nan -0.0003117  0.0009538        nan        nan  0.0003690 -0.0002524        nan        nan  0.0001956  0.0000976        nan        nan -0.0001742  0.0002041        nan        nan  0.0001371  0.0004289        nan        nan
55 0 -0.0007001        nan        nan        nan -0.0101944        nan        nan        nan  0.0007155        nan        nan        nan  0.0040854        nan        nan        nan  0.0098796        nan        nan        nan  0.0035723        nan        nan        nan -0.0006626        nan        nan        nan -0.0008625        nan        nan        nan -0.0009371        nan        nan        nan -0.0001408        nan        nan        nan  0.0000605        nan        nan        nan  0.0000761        nan        nan        nan -0.0010369        nan        nan        nan -0.0018528        nan        nan        nan  0.0015369        nan        nan        nan -0.0000468        nan        nan        nan -0.0003599        nan        nan        nan  0.0002736        nan        nan        nan  0.0006994        nan        nan        nan
55 1 -0.0020920 -0.0396430        nan        nan  0.0004515 -0.0039319        nan        nan -0.0070353  0.0163318        nan        nan -0.0006376  0.0156901        nan        nan  0.0015129  0.0008260        nan        nan  0.0062265 -0.0016941        nan        nan  0.0001700 -0.0005743        nan        nan  0.0000320  0.0005430        nan        nan  0.0000893  0.0003056        nan        nan -0.0003698 -0.0002263        nan        nan  0.0000160 -0.0002702        nan        nan -0.0001291 -0.0005832        nan        nan -0.0010367 -0.0064685        nan        nan  0.0005860  0.0005263        nan        nan  0.0021596  0.0005465        nan        nan  0.0004720 -0.0000464        nan        nan  0.0004236 -0.0003116        nan        nan -0.0002653 -0.0002979        nan        nan -0.0005215 -0.0007366        nan        nan
55 2 -0.0072885  0.0024896        nan        nan  0.0183117 -0.0109516        nan        nan  0.0015355  0.0037561        nan        nan  0.0036275 -0.0005124        nan        nan -0.0093623  0.0019312        nan        nan  0.0014395  0.0013215        nan        nan -0.0011372 -0.0042562        nan        nan -0.0001881 -0.0005434        nan        nan  0.0011266  0.0003970        nan        nan  0.0005751  0.0010368        nan        nan -0.0000722 -0.0000828        nan        nan -0.0008339  0.0006354        nan        nan -0.0033461 -0.0048334        nan        nan  0.0074202 -0.0002241        nan        nan  0.0037394  0.0016916        nan        nan  0.0005317 -0.0006337        nan        nan  0.0002345  0.0001142        nan        nan -0.0003886 -0.0007160        nan        nan -0.0000705  0.0005595        nan        nan
55 3  0.0270695  0.0922777        nan        nan  0.0008007  0.0035820        nan        nan -0.0223817 -0.0255649        nan        nan -0.0037736 -0.0297170        nan        nan -0.0012262 -0.0017772        nan        nan  0.0153258  0.0051388        nan        nan  0.0002149  0.0013677        nan        nan -0.0010691  0.0001592        nan        nan  0.0001482 -0.0004337        nan        nan -0.0002060 -0.0000414        nan        nan  0.0003713 -0.0001218        nan        nan -0.0001110  0.0005179        nan        nan -0.0053027 -0.0002126        nan        nan -0.0009473 -0.0009969        nan        nan  0.0042040  0.0019441        nan        nan  0.0001136  0.0002059        nan        nan  0.0000466  0.0003187        nan        nan -0.0003005 -0.0000414        nan        nan  0.0001513  0.0008986        nan        nan
56 0  0.0092245        nan        nan        nan  0.0011530        nan        nan        nan -0.0046863        nan        nan        nan -0.0013696        nan        nan        nan -0.0000406        nan        nan        nan  0.0011738        nan        nan        nan -0.0001100        nan        nan        nan  0.0000360        nan        nan        nan  0.0002495        nan        nan        nan -0.0000371        nan        nan        nan -0.0001270        nan        nan        nan -0.0001325        nan        nan        nan -0.0013129        nan        nan        nan -0.0003385        nan        nan        nan  0.0013464        nan        nan        nan  0.0000752        nan        nan        nan  0.0004501        nan        nan        nan -0.0000700        nan        nan        nan -0.0000738        nan        nan        nan
56 1 -0.0051210 -0.0043095        nan        nan  0.0214471 -0.0006814        nan        nan  0.0015826  0.0059447        nan        nan -0.0025457  0.0018661        nan        nan -0.0031401  0.0035156        nan        nan -0.0033533  0.0017372        nan        nan  0.0018342 -0.0025057        nan        nan -0.0002580 -0.0002831        nan        nan  0.0004015 -0.0006043        nan        nan  0.0001307  0.0007083        nan        nan  0.0000791 -0.0000001        nan        nan  0.0002056  0.0007393        nan        nan -0.0006886 -0.0023964        nan        nan  0.0059953 -0.0012888        nan        nan -0.0003672  0.0010578        nan        nan -0.0000505 -0.0001393        nan        nan  0.0001043  0.0001811        nan        nan -0.0003493  0.0000579        nan        nan -0.0002346 -0.0003125        nan        nan
56 2  0.0011970  0.0099436        nan        nan  0.0008981 -0.0017422        nan        nan -0.0058383 -0.0282256        nan        nan -0.0000746 -0.0115729        nan        nan -0.0005398  0.0002838        nan        nan  0.0040373  0.0039987        nan        nan -0.0001262  0.0005742        nan        nan -0.0002405  0.0002874        nan        nan  0.0001000  0.0005300        nan        nan  0.0002270 -0.0000829        nan        nan  0.0001640 -0.0001042        nan        nan  0.0002040  0.0000299        nan        nan -0.0014063  0.0060012        nan        nan -0.0006508 -0.0001711        nan        nan  0.0005108  0.0027164        nan        nan -0.0002557 -0.0000463        nan        nan -0.0005154  0.0000337        nan        nan  0.0001636  0.0000515        nan        nan  0.0002803  0.0010859        nan        nan
56 3  0.0002662 -0.0013207        nan        nan -0.0037141  0.0034784        nan        nan -0.0018993 -0.0002387        nan        nan  0.0001412  0.0021968        nan        nan  0.0023084 -0.0011680        nan        nan  0.0011776  0.0013445        nan        nan -0.0004444  0.0017163        nan        nan  0.0001909  0.0002055        nan        nan  0.0004772  0.0007545        nan        nan -0.0003371 -0.0006716        nan        nan -0.0000902  0.0002465        nan        nan  0.0002179 -0.0004188        nan        nan -0.0017407  0.0006267        nan        nan -0.0049407 -0.0004940        nan        nan  0.0012391  0.0016673        nan        nan -0.0000217 -0.0000772        nan        nan -0.0000767 -0.0000930        nan        nan -0.0001235  0.0002493        nan        nan -0.0000549 -0.0002636        nan        nan
57 0 -0.0014883        nan        nan        nan  0.0022853        nan        nan        nan  0.0000785        nan        nan        nan  0.0016452        nan        nan        nan  0.0005450        nan        nan        nan  0.0014344        nan        nan        nan  0.0005434        nan        nan        nan  0.0007117        nan        nan        nan  0.0001282        nan        nan        nan  0.0002256        nan        nan        nan -0.0001155        nan        nan        nan  0.0000911        nan        nan        nan -0.0024190        nan        nan        nan  0.0021915        nan        nan        nan  0.0024938        nan        nan        nan  0.0000056        nan        nan        nan  0.0002100        nan        nan        nan -0.0000824        nan        nan        nan -0.0004555        nan        nan        nan
57 1  0.0026401 -0.0420661        nan        nan  0.0003919 -0.0025113        nan        nan -0.0044766 -0.0061336        nan        nan  0.0019646  0.0092198        nan        nan -0.0000495 -0.0006338        nan        nan  0.0023886  0.0079322        nan        nan -0.0002119  0.0002877        nan        nan  0.0010668 -0.0006324        nan        nan -0.0000059 -0.0000877        nan        nan  0.0000985  0.0001211        nan        nan -0.0003807  0.0003171        nan        nan -0.0000916  0.0003689        nan        nan -0.0000867 -0.0023707        nan        nan -0.0000738  0.0006319        nan        nan  0.0001266  0.0060112        nan        nan -0.0002476  0.0000947        nan        nan  0.0001338  0.0001322        nan        nan  0.0001199  0.0000981        nan        nan  0.0004056  0.0004462        nan        nan
57 2  0.0075025 -0.0051781        nan        nan  0.0070591  0.0039597        nan        nan  0.0005931  0.0017653        nan        nan  0.0042023  0.0015477        nan        nan -0.0028741 -0.0004124        nan        nan  0.0039883  0.0001553        nan        nan  0.0000736  0.0015991        nan        nan  0.0001755  0.0004057        nan        nan  0.0001799 -0.0012714        nan        nan -0.0003453 -0.0004785        nan        nan -0.0000324  0.0000580        nan        nan  0.0001545 -0.0002639        nan        nan -0.0029822 -0.0011929        nan        nan -0.0036800 -0.0003643        nan        nan  0.0031727  0.0027593        nan        nan -0.0001461  0.0009094        nan        nan -0.0001593 -0.0000957        nan        nan -0.0000556  0.0003150        nan        nan -0.0000552 -0.0002992        nan        nan
57 3  0.0123187  0.0560387        nan        nan -0.0020588 -0.0010937        nan        nan -0.0057459  0.0189788        nan        nan -0.0003226 -0.0161753        nan        nan  0.0005042  0.0007034        nan        nan  0.0026334 -0.0137615        nan        nan -0.0000960 -0.0006495        nan        nan -0.0002261 -0.0000330        nan        nan -0.0003582 -0.0002527        nan        nan  0.0000417  0.0001809        nan        nan  0.0000591  0.0000181        nan        nan -0.0000554 -0.0000484        nan        nan -0.0014781  0.0018925        nan        nan  0.0010808 -0.0001140        nan        nan  0.0017923 -0.0098685        nan        nan -0.0000451 -0.0002586        nan        nan -0.0001426 -0.0001258        nan        nan  0.0001580  0.0001650        nan        nan -0.0000960 -0.0006503        nan        nan
58 0  0.0059597        nan        nan        nan  0.0022805        nan        nan        nan -0.0063133        nan        nan        nan -0.0003378        nan        nan        nan -0.0008551        nan        nan        nan  0.0027388        nan        nan        nan  0.0000266        nan        nan        nan -0.0006343        nan        nan        nan -0.0001748        nan        nan        nan  0.0002271        nan        nan        nan  0.0003777        nan        nan        nan  0.0003535        nan        nan        nan -0.0012306        nan        nan        nan -0.0006423        nan        nan        nan  0.0002478        nan        nan        nan -0.0001999        nan        nan        nan -0.0003914        nan        nan        nan  0.0002500        nan        nan        nan  0.0000580        nan        nan        nan
58 1 -0.0017260 -0.0012878        nan        nan  0.0164083 -0.0127814        nan        nan  0.0060383  0.0003522        nan        nan  0.0005197  0.0025582        nan        nan -0.0067887 -0.0001856        nan        nan -0.0021984  0.0029600        nan        nan -0.0018247 -0.0000575        nan        nan  0.0003884 -0.0000026        nan        nan -0.0003731  0.0008348        nan        nan -0.0000058 -0.0001739        nan        nan -0.0000690  0.0000215        nan        nan -0.0003208 -0.0004302        nan        nan  0.0009832 -0.0010756        nan        nan  0.0042507  0.0000629        nan        nan -0.0004378  0.0006937        nan        nan  0.0003604 -0.0000444        nan        nan -0.0000597 -0.0000651        nan        nan -0.0000288 -0.0000717        nan        nan  0.0001579  0.0002138        nan        nan
58 2 -0.0020866  0.0008987        nan        nan  0.0003061 -0.0035711        nan        nan -0.0057815 -0.0128223        nan        nan -0.0004593 -0.0035706        nan        nan -0.0010056  0.0011978        nan        nan  0.0032545 -0.0038734        nan        nan  0.0002317 -0.0000377        nan        nan  0.0008599 -0.0004907        nan        nan -0.0003733 -0.0007975        nan        nan -0.0000687 -0.0003299        nan        nan -0.0003557  0.0002799        nan        nan  0.0000011 -0.0003196        nan        nan -0.0014111  0.0063578        nan        nan  0.0007343  0.0004023        nan        nan  0.0019531 -0.0038472        nan        nan  0.0000188  0.0002147        nan        nan  0.0004870  0.0000407        nan        nan  0.0000765 -0.0002020        nan        nan -0.0000543 -0.0007242        nan        nan
58 3 -0.0054185  0.0022100        nan        nan -0.0024490 -0.0013741        nan        nan -0.0034493 -0.0001669        nan        nan  0.0031346  0.0017228        nan        nan  0.0020628  0.0001931        nan        nan  0.0023710  0.0032937        nan        nan  0.0004240  0.0000971        nan        nan -0.0002170 -0.0002676        nan        nan  0.0000818  0.0003525        nan        nan  0.0002062  0.0007578        nan        nan  0.0000285 -0.0001727        nan        nan -0.0003983  0.0006455        nan        nan -0.0009832 -0.0038320        nan        nan -0.0016275  0.0014798        nan        nan  0.0014337  0.0018361        nan        nan  0.0000559 -0.0003616        nan        nan  0.0001006  0.0000718        nan        nan  0.0000300  0.0003358        nan        nan  0.0000577  0.0001736        nan        nan
59 0 -0.0006909        nan        nan        nan  0.0122109        nan        nan        nan  0.0051664        nan        nan        nan  0.0022999        nan        nan        nan -0.0015266        nan        nan        nan  0.0007225        nan        nan        nan  0.0004707        nan        nan        nan -0.0002584        nan        nan        nan -0.0008602        nan        nan        nan -0.0003018        nan        nan        nan  0.0000057        nan        nan        nan  0.0000156        nan        nan        nan  0.0004389        nan        nan        nan  0.0007886        nan        nan        nan  0.0000015        nan        nan        nan  0.0000561        nan        nan        nan -0.0001759        nan        nan        nan  0.0000190        nan        nan        nan  0.0002689        nan        nan        nan
59 1  0.0002436 -0.0308017        nan        nan  0.0008319  0.0007646        nan        nan -0.0032639 -0.0292247        nan        nan -0.0019600  0.0147616        nan        nan  0.0012038 -0.0000839        nan        nan  0.0014421  0.0065275        nan        nan  0.0001054 -0.0006294        nan        nan  0.0008905  0.0000587        nan        nan -0.0000423  0.0003227        nan        nan -0.0002621  0.0000406        nan        nan -0.0002439 -0.0000449        nan        nan -0.0001247 -0.0001996        nan        nan  0.0007154  0.0005794        nan        nan  0.0001141  0.0001741        nan        nan -0.0001869  0.0014031        nan        nan  0.0002859 -0.0001049        nan        nan  0.0002124 -0.0001771        nan        nan -0.0001878 -0.0000565        nan        nan -0.0002104 -0.0004061        nan        nan
