# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2026
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
7  1 -0.1462636 -0.4223192  0.0588872 -0.0067991 -0.0164315  0.0084094  0.1083676  0.0599399  0.0225128  0.7820556 -0.0438288 -0.0240230 -0.1643026  0.9009454  0.0059266 -0.0180967  0.0079849  0.0235453 -0.0503782  0.0198657 -0.1001037 -0.1812457  0.0303004  0.0016462 -0.0013664  0.0003376  0.0038740 -0.0103360  0.0014227  0.0068360 -0.0007277  0.0003332 -0.0004774 -0.0002133 -0.0032660 -0.0042922  0.0016273 -0.0014515  0.0015025 -0.0087179 -0.0005076 -0.0030709  0.0003327 -0.0001006 -0.0003388  0.0017638  0.0011554  0.0004264  0.0823409  0.0382672 -0.0263024 -0.0003504 -0.0002209  0.0103294 -0.0082614  0.0217925 -0.0648945 -0.0553260  0.0248930  0.0044717  0.0000696 -0.0006879 -0.0003881 -0.0003162 -0.0036934 -0.0005584  0.0001491 -0.0003845 -0.0012576  0.0000844  0.0006202 -0.0000355  0.0067912  0.0004198  0.0000683 -0.0003654
7  2 -0.1906150 -0.0000070  0.2092205 -0.1684518 -0.0377893  0.0166123 -0.0006501 -0.0003540 -0.0189758  0.0020124 -0.1221093  0.0590686  0.0138474 -0.0019275 -0.0119821 -0.0651383  0.0023860  0.0238200 -0.0063793 -0.0068199  0.0222928  0.0006983  0.0696874 -0.0359869 -0.0296369  0.0104571 -0.0011510  0.0001757  0.0010285  0.0011161 -0.0003886  0.0010373  0.0030404 -0.0146221 -0.0010179 -0.0002525  0.0034034 -0.0044654 -0.0001889 -0.0005889 -0.0005335  0.0004579  0.0001685  0.0000646 -0.0019216  0.0044802  0.0000987 -0.0008885 -0.0195607 -0.0110448 -0.0341866 -0.0029532  0.0071091 -0.0025740  0.0014899  0.0001856  0.0208161  0.0082203  0.0339673 -0.0139318 -0.0000942 -0.0011278  0.0001535  0.0006583  0.0001078  0.0001605  0.0002039  0.0000717 -0.0014568  0.0000785 -0.0000282 -0.0006939 -0.0101749  0.0061281  0.0008965 -0.0009405
7  3  0.0117127  0.0413001  0.0067534  0.0157996 -0.0111547 -0.0055323 -0.0020820 -0.0022158  0.0413371  0.0048333  0.0067420 -0.0102234 -0.0451744  0.0312842 -0.0083789 -0.0125110  0.0057320 -0.0040997 -0.0008721  0.0031285 -0.0406763  0.0022550 -0.0112498 -0.0070824 -0.0032186 -0.0000540 -0.0008769 -0.0010896  0.0019653 -0.0003241  0.0000359 -0.0002329  0.0015541  0.0006590  0.0004875 -0.0004333 -0.0003130  0.0002775  0.0000149 -0.0005091 -0.0011197 -0.0005150  0.0000700 -0.0000176 -0.0014108 -0.0038387 -0.0001419 -0.0003602  0.0191080  0.0000853  0.0103910  0.0057070  0.0022095  0.0001314  0.0013860  0.0020487 -0.0263060  0.0045928 -0.0131910 -0.0067131 -0.0000004  0.0008533  0.0001841  0.0001965  0.0019997 -0.0001557 -0.0000217  0.0000547  0.0009992 -0.0000761 -0.0001692 -0.0001803 -0.0012350 -0.0001034 -0.0000218  0.0000540
8  0 -0.2540327        NaN  0.0107733        NaN -0.0111955        NaN -0.1051863        NaN  0.0512026        NaN  0.0124084        NaN  0.1597205        NaN  0.0339487        NaN  0.0085682        NaN  0.1394584        NaN -0.0036294        NaN  0.0124670        NaN  0.0016510        NaN  0.0083377        NaN  0.0028229        NaN  0.0011625        NaN  0.0013230        NaN  0.0033854        NaN  0.0026311        NaN  0.0041995        NaN -0.0088490        NaN -0.0002516        NaN  0.0000434        NaN -0.0012053        NaN  0.0295412        NaN  0.0024544        NaN -0.0025153        NaN  0.0802778        NaN -0.0043097        NaN  0.0045314        NaN -0.0012828        NaN  0.0009851        NaN -0.0072515        NaN  0.0002090        NaN -0.0008499        NaN -0.0006254        NaN  0.0011912        NaN  0.0002529        NaN
8  1 -0.1413063  0.0890460  0.2786890  0.2660591 -0.1741381 -0.1469078  0.0020559  0.0144818  0.0495458 -0.0187315 -0.3609839 -0.4829841  0.0222739 -0.0102009 -0.2190394 -0.5542602  0.2526755  0.2055784  0.0020721 -0.0079801 -0.0145641 -0.0051341  0.0923439  0.0402130 -0.0550504  0.0506042 -0.0012951 -0.0010556  0.0016179  0.0003040 -0.0032404 -0.0029970  0.0035553 -0.0020497 -0.0014032 -0.0002797 -0.0007752  0.0142133  0.0001691 -0.0003141  0.0016218  0.0033908  0.0031696  0.0024677 -0.0038761  0.0066953  0.0007413 -0.0004305 -0.0076164  0.0074522 -0.0562160 -0.0324764  0.0694783  0.0900135 -0.0052013 -0.0072900 -0.0014191 -0.0035193  0.0353359  0.0038052 -0.0001138 -0.0082654 -0.0000641  0.0004523 -0.0012126  0.0016934  0.0017303  0.0014980 -0.0042431  0.0071628  0.0001396 -0.0003646 -0.0062846  0.0020691  0.0024847 -0.0014459
8  2  0.0683228  0.2275253  0.0409885 -0.0032246  0.0075511  0.0082839  0.0559739  0.0319771 -0.0498517 -0.1981152  0.0051791  0.0281925  0.1011696  0.0180727 -0.0053996  0.0193728 -0.0009776 -0.0199754 -0.0292691 -0.0029046  0.0721129  0.0529918 -0.0064568  0.0058994  0.0011347 -0.0007377 -0.0003143 -0.0067635 -0.0021056 -0.0005569 -0.0000986  0.0008096 -0.0005317 -0.0006078 -0.0025292  0.0037681 -0.0001369  0.0023284 -0.0015642 -0.0000618 -0.0004272 -0.0010240 -0.0001687 -0.0001916  0.0005735 -0.0019388 -0.0003507 -0.0013855 -0.0411414  0.0654366  0.0030500 -0.0101100 -0.0011441  0.0017299 -0.0092355 -0.0102505  0.0405165 -0.0292029 -0.0036691  0.0076330 -0.0001115 -0.0004731  0.0007274 -0.0005060  0.0005215 -0.0010381  0.0000571 -0.0001476  0.0021755  0.0005248 -0.0007947  0.0000717 -0.0013200  0.0046083 -0.0001858  0.0002470
8  3  0.1620672 -0.0320212 -0.0026462  0.0656683  0.0384670 -0.0131490 -0.0130456  0.0016541  0.0387353 -0.0190144 -0.0245806 -0.0325002 -0.0074802  0.0008032 -0.0022816  0.0131172 -0.0070873  0.0088674  0.0004603 -0.0011357 -0.0186270 -0.0020551 -0.0000469  0.0318136  0.0194035 -0.0073478 -0.0001203  0.0000338 -0.0015894 -0.0021088 -0.0002421 -0.0003896 -0.0037430 -0.0017581 -0.0005188  0.0009727 -0.0007060 -0.0018721 -0.0002570  0.0004430 -0.0006065  0.0005601  0.0000154  0.0002836  0.0010325 -0.0005753 -0.0001423  0.0003575  0.0039324  0.0169190  0.0066400 -0.0206737 -0.0133520  0.0106497  0.0045768 -0.0008720 -0.0138080 -0.0094155 -0.0023625  0.0219982 -0.0000527  0.0009989 -0.0000999 -0.0004323  0.0002315 -0.0001966 -0.0000189  0.0000911  0.0010174 -0.0005028  0.0000693  0.0002694  0.0050539 -0.0039931  0.0000637  0.0006695
9  0  0.0055313        NaN  0.2979840        NaN  0.1116024        NaN  0.0100206        NaN  0.0018013        NaN -0.0932121        NaN -0.0070525        NaN -0.0750929        NaN -0.2613482        NaN  0.0073514        NaN  0.0000274        NaN -0.0070794        NaN -0.0122769        NaN -0.0003719        NaN -0.0011485        NaN -0.0021307        NaN -0.0019787        NaN -0.0026686        NaN -0.0024679        NaN -0.0001649        NaN  0.0014924        NaN  0.0061236        NaN  0.0014204        NaN  0.0007401        NaN -0.0191852        NaN -0.0211905        NaN -0.1549128        NaN  0.0081075        NaN  0.0107076        NaN -0.0071237        NaN -0.0000379        NaN  0.0004383        NaN -0.0009903        NaN  0.0037799        NaN -0.0003618        NaN  0.0000127        NaN  0.0024603        NaN  0.0030741        NaN
9  1 -0.0807457 -0.1891087  0.0532232 -0.0724982 -0.0291190  0.0258909  0.1725613 -0.0053204  0.2069873  0.3713913 -0.0145819  0.0020169  0.0055824  0.7977351  0.0065392 -0.0042638  0.0114155  0.0074101 -0.0765170  0.0063872 -0.1253689 -0.0227352  0.0213707  0.0005276  0.0020181 -0.0024182  0.0020671 -0.0101079  0.0032758  0.0033516 -0.0007512  0.0011709 -0.0012887  0.0022201 -0.0006953  0.0006088 -0.0009713  0.0006027 -0.0001727 -0.0086001 -0.0007610 -0.0032872  0.0000633 -0.0003921  0.0012944 -0.0020962 -0.0002026 -0.0016384  0.0763230  0.0143770 -0.0169642 -0.0027665  0.0091920  0.0072462 -0.0141576  0.0157755 -0.0644032 -0.0225325  0.0160161  0.0076712 -0.0006454  0.0000271 -0.0003180  0.0005238  0.0020289 -0.0002729  0.0001696 -0.0003789  0.0019039  0.0002995 -0.0004655 -0.0005392 -0.0027845  0.0059080 -0.0000888  0.0003614
9  2  0.1432004 -0.0467322 -0.0253242  0.0087062 -0.0421856 -0.0120050 -0.0184293  0.0053623  0.0029909 -0.0124910 -0.1184210  0.0319942  0.0053601  0.0156749 -0.0313112 -0.0916310  0.0356007  0.0201798 -0.0042333 -0.0043723 -0.0006630  0.0071858  0.0638061 -0.0203815  0.0429869 -0.0016032  0.0001367  0.0020543 -0.0023100 -0.0021100 -0.0001776  0.0007118 -0.0003044 -0.0027601 -0.0004215 -0.0002147  0.0047787 -0.0025583 -0.0001755 -0.0001481  0.0005700 -0.0009499  0.0001233  0.0008610  0.0015366 -0.0025848  0.0000194 -0.0004734  0.0170599  0.0144825 -0.0253733 -0.0285548 -0.0098126  0.0031495  0.0045868 -0.0019292 -0.0137545 -0.0050362  0.0273506  0.0072984  0.0022929  0.0065282  0.0000310  0.0003907 -0.0002127 -0.0004003  0.0002832  0.0002312  0.0002489 -0.0025102  0.0000095 -0.0003978  0.0126435 -0.0073898  0.0001319 -0.0012928
9  3 -0.0230269  0.0266810 -0.0013253 -0.0363475 -0.0162735  0.0117806  0.0002873 -0.0050506  0.0455551  0.0053989 -0.0078053  0.0071812 -0.0494545  0.0502432  0.0073110 -0.0030094  0.0089694 -0.0057831 -0.0017743  0.0009417 -0.0474485 -0.0001306  0.0110333 -0.0018031  0.0029743  0.0008595  0.0015459 -0.0031058  0.0023593 -0.0006060 -0.0004074  0.0001809 -0.0027148 -0.0020541  0.0003043  0.0008629  0.0003257 -0.0023077 -0.0003149  0.0000221 -0.0011000  0.0003981  0.0002306 -0.0000184  0.0017567  0.0019534 -0.0004872 -0.0003792  0.0243659  0.0098407 -0.0062884  0.0014342  0.0033558 -0.0012776 -0.0007329  0.0027985 -0.0230477 -0.0043059  0.0059776 -0.0023363  0.0000006 -0.0004668  0.0001945  0.0002575 -0.0025236 -0.0001703  0.0000002 -0.0000789 -0.0006960 -0.0007562 -0.0003891 -0.0002819 -0.0000064 -0.0001375 -0.0002398 -0.0002169
10 0 -0.1250870        NaN -0.0071018        NaN -0.0057263        NaN -0.1342823        NaN -0.0454497        NaN -0.0030451        NaN  0.0809255        NaN  0.0111643        NaN  0.0009793        NaN  0.1764061        NaN  0.0332696        NaN -0.0007814        NaN  0.0002414        NaN  0.0095175        NaN  0.0034850        NaN  0.0008921        NaN  0.0003767        NaN  0.0008091        NaN -0.0001861        NaN  0.0012939        NaN -0.0105807        NaN  0.0000443        NaN  0.0016697        NaN -0.0010825        NaN  0.0093357        NaN  0.0077905        NaN -0.0051502        NaN  0.1004792        NaN  0.0085418        NaN -0.0039754        NaN -0.0008579        NaN  0.0006036        NaN -0.0053859        NaN  0.0002300        NaN  0.0026297        NaN -0.0009923        NaN -0.0030007        NaN  0.0002609        NaN
10 1 -0.0136874 -0.0560598 -0.0482221  0.0149342 -0.2348070  0.0973968 -0.0148070 -0.0007756 -0.0074231 -0.0120452 -0.2501603 -0.1724229 -0.0081598  0.0370602 -0.2149410 -0.5044281  0.0099028 -0.0788153 -0.0007083 -0.0047615  0.0059659 -0.0112133  0.0548726 -0.0407541  0.0698571 -0.0256967  0.0031523  0.0020749 -0.0030666 -0.0000637 -0.0018337 -0.0010875  0.0007545 -0.0070751 -0.0006633 -0.0004269  0.0074718  0.0105095  0.0005816  0.0005659 -0.0018361 -0.0036598  0.0027522  0.0023142 -0.0015947  0.0011278  0.0011915  0.0006566  0.0167594  0.0315738 -0.0255897  0.0102212 -0.0089759 -0.0072756 -0.0043649 -0.0047431 -0.0100391 -0.0233861  0.0080401 -0.0265312  0.0048860  0.0028281 -0.0003737 -0.0007272  0.0013203 -0.0019969  0.0014118  0.0012396  0.0014242 -0.0040281  0.0003663  0.0008177  0.0074247 -0.0013140 -0.0003278 -0.0031054
10 2  0.0960647  0.1837211 -0.0390024 -0.0581387  0.0038978  0.0066514  0.0704097  0.0361128 -0.0497623 -0.1633357  0.0099768  0.0282196  0.0932889 -0.0109390 -0.0002753  0.0378507 -0.0008996 -0.0096827 -0.0445843 -0.0055187  0.0663087 -0.0037089 -0.0057697  0.0143506 -0.0010940 -0.0020189  0.0023808 -0.0130254 -0.0039342  0.0023509  0.0005180 -0.0001599 -0.0007092  0.0010211 -0.0008206  0.0058548  0.0009426 -0.0018209 -0.0006115  0.0010825  0.0038228 -0.0000239 -0.0002730  0.0000509  0.0019758  0.0025608  0.0001757 -0.0017128 -0.0349485  0.0964789  0.0018688 -0.0094996  0.0015861  0.0006397 -0.0140784 -0.0097347  0.0328029 -0.0648276 -0.0012260  0.0107785 -0.0012580 -0.0009229 -0.0000711 -0.0008677 -0.0004630  0.0008977 -0.0000642 -0.0002181 -0.0006941  0.0007738 -0.0002002  0.0001713  0.0043915 -0.0053509 -0.0003006  0.0001352
10 3 -0.0508547  0.0417360  0.1340205 -0.0393127  0.0027835  0.0276780  0.0053668 -0.0020988 -0.0202356 -0.0211426 -0.0094294 -0.0259236  0.0055824 -0.0171154  0.0070187  0.0064092 -0.0065297  0.0001827  0.0025984 -0.0003887 -0.0010480 -0.0024398 -0.0004643  0.0306811 -0.0144215  0.0098231 -0.0013086  0.0006560  0.0008844  0.0023321 -0.0007407 -0.0013537  0.0017586 -0.0026197 -0.0006984 -0.0001735  0.0029810  0.0001837  0.0001750  0.0005042  0.0010250 -0.0008753  0.0001123  0.0007326  0.0017498  0.0032724  0.0002293  0.0004790  0.0082684 -0.0015220  0.0048450 -0.0172563  0.0091214 -0.0029221 -0.0018162 -0.0012603  0.0041576 -0.0067092 -0.0036639  0.0175308 -0.0025147 -0.0018951 -0.0000002 -0.0002040  0.0001635  0.0000399 -0.0001013  0.0002740  0.0013342  0.0010662  0.0001225  0.0003371 -0.0059557  0.0044717 -0.0001564  0.0001425
11 0  0.0301648        NaN  0.0661810        NaN  0.0846682        NaN  0.0063541        NaN -0.0015042        NaN  0.1236904        NaN  0.0105047        NaN -0.0189458        NaN -0.2350962        NaN  0.0052792        NaN  0.0067999        NaN -0.0920431        NaN  0.0129526        NaN  0.0025688        NaN -0.0013378        NaN  0.0014762        NaN -0.0018629        NaN -0.0007289        NaN  0.0019891        NaN -0.0002634        NaN -0.0000191        NaN  0.0043562        NaN  0.0017738        NaN -0.0003222        NaN -0.0092919        NaN  0.0062444        NaN -0.1504611        NaN  0.0102607        NaN  0.0100969        NaN -0.0471374        NaN  0.0000451        NaN  0.0005869        NaN  0.0007629        NaN  0.0032210        NaN  0.0012662        NaN -0.0003488        NaN -0.0017671        NaN -0.0000504        NaN
11 1 -0.0261485  0.2300493 -0.0462725 -0.0189027 -0.0366155  0.0459748  0.1898821  0.0350593  0.2118435 -0.0903434  0.0158658  0.0279431  0.0641043  0.5279843  0.0279040  0.0147820  0.0129504 -0.0015873 -0.1018749  0.0220749 -0.0969079  0.1232639  0.0169744 -0.0052389 -0.0011010 -0.0011105 -0.0031553 -0.0201006 -0.0009106  0.0000803  0.0003173  0.0004651  0.0006587 -0.0007682  0.0004090  0.0069079  0.0021823  0.0001116  0.0005048 -0.0063075  0.0001965 -0.0002918 -0.0004444 -0.0004338 -0.0006976  0.0026457 -0.0009389 -0.0036721  0.0547497 -0.0149280 -0.0113706 -0.0095013  0.0092015  0.0011123 -0.0294100  0.0211697 -0.0484373  0.0065879  0.0145487  0.0124557  0.0001137 -0.0008160  0.0009462  0.0015734 -0.0034305 -0.0001951 -0.0000393 -0.0002164 -0.0009875  0.0002680 -0.0008634 -0.0016115  0.0049507 -0.0002252 -0.0002295 -0.0000324
11 2 -0.0513250 -0.0060718  0.1157943 -0.2225899 -0.0597543  0.0452490 -0.0138977 -0.0032378 -0.0072899  0.0020758  0.0023165  0.0602805 -0.0174264  0.0011628 -0.0349175 -0.0571135  0.0274939  0.0016210  0.0017111 -0.0014738  0.0072696  0.0013226  0.0224043 -0.0024313 -0.0249976  0.0152743 -0.0019467  0.0027113  0.0022490  0.0008209  0.0012615  0.0002651 -0.0023697 -0.0143197  0.0000936 -0.0012901  0.0012969 -0.0061682 -0.0007898 -0.0001889 -0.0009803  0.0010856 -0.0004890  0.0012337 -0.0010343  0.0052132 -0.0009689 -0.0004483 -0.0151555 -0.0126188 -0.0232504 -0.0388433  0.0125427 -0.0117331  0.0009915 -0.0021648  0.0093539  0.0099140  0.0129102  0.0214940 -0.0016245 -0.0034646  0.0009641  0.0008556  0.0007710  0.0005846  0.0000678  0.0003323 -0.0006112  0.0001116 -0.0009167 -0.0007204 -0.0148906  0.0082201  0.0009368  0.0000855
11 3 -0.0433658  0.0517201  0.0251282  0.0206712 -0.0078934  0.0066233 -0.0043276  0.0023292  0.0420324 -0.0018903 -0.0083355  0.0151968 -0.0474323  0.0536067 -0.0008383  0.0002454  0.0064881 -0.0055894 -0.0025647 -0.0010163 -0.0417113  0.0125820  0.0039002  0.0010076 -0.0022080 -0.0009702  0.0004404 -0.0010317  0.0030644  0.0001449 -0.0001457  0.0001455  0.0010048  0.0009458  0.0001473  0.0008281 -0.0010193  0.0006090 -0.0000440  0.0006393 -0.0015431 -0.0007259  0.0001244  0.0000020 -0.0016696 -0.0033705 -0.0001455 -0.0001881  0.0210045 -0.0004531 -0.0014219 -0.0013584  0.0015839 -0.0013361 -0.0016003  0.0004754 -0.0231111  0.0052632  0.0004515 -0.0011666  0.0003658  0.0010349  0.0000590  0.0001187  0.0018608 -0.0003278  0.0000854 -0.0000500  0.0005357  0.0000695 -0.0001261 -0.0000457 -0.0009246  0.0003394 -0.0001230  0.0001122
12 0 -0.0101927        NaN -0.0233208        NaN -0.0079691        NaN -0.0758814        NaN -0.1069837        NaN -0.0280618        NaN  0.0140126        NaN -0.0002876        NaN -0.0021996        NaN  0.1635635        NaN  0.0609720        NaN  0.0012458        NaN  0.0006059        NaN  0.0098594        NaN -0.0038604        NaN  0.0006694        NaN  0.0010143        NaN -0.0008101        NaN  0.0026522        NaN -0.0007063        NaN -0.0042477        NaN  0.0002819        NaN  0.0003078        NaN -0.0005501        NaN -0.0084195        NaN  0.0099557        NaN -0.0031649        NaN  0.0988332        NaN  0.0248422        NaN -0.0052318        NaN -0.0014832        NaN  0.0002511        NaN -0.0054367        NaN  0.0003190        NaN -0.0006374        NaN -0.0009159        NaN  0.0025824        NaN  0.0000810        NaN
12 1 -0.0399946  0.0142095 -0.0565067 -0.4982582 -0.1669883 -0.0082998  0.0101274 -0.0130576  0.0230039 -0.0073172  0.0507984  0.2883020  0.0158499 -0.0020214 -0.1173307 -0.2770139  0.2109071  0.0836790 -0.0095001  0.0020801 -0.0090866 -0.0028651 -0.0334860 -0.1474414 -0.0444829  0.0434052 -0.0008792  0.0022870  0.0025880  0.0013372  0.0028406  0.0008695 -0.0036689 -0.0099622  0.0003439 -0.0003602 -0.0032254  0.0060487  0.0001725  0.0009838  0.0029740  0.0043768  0.0000106  0.0011571  0.0011823  0.0077985  0.0002041  0.0010189 -0.0022532  0.0111801 -0.0016041  0.0601283  0.0788663  0.0449208 -0.0070035 -0.0009568  0.0000825 -0.0094557 -0.0164402 -0.0588358 -0.0044529 -0.0037327  0.0002941 -0.0010109 -0.0008486  0.0023869  0.0005563  0.0007366 -0.0016667  0.0052290 -0.0003121  0.0011684 -0.0075874  0.0010918  0.0011205 -0.0008296
12 2  0.1130997  0.1675112  0.0059029  0.0059122  0.0080784 -0.0034320  0.0570472  0.0294925 -0.0667626 -0.1432169  0.0065838  0.0019625  0.0638485 -0.0669247 -0.0035193  0.0443257 -0.0031065 -0.0032307 -0.0487531 -0.0047708  0.0607110 -0.0327563 -0.0126783  0.0258176 -0.0002748 -0.0001939  0.0006539 -0.0062689 -0.0016219 -0.0001692  0.0002334  0.0002485 -0.0002976 -0.0000937  0.0012430  0.0047521 -0.0002012  0.0029386 -0.0004203  0.0028375 -0.0005409 -0.0015440 -0.0002893 -0.0001165  0.0002079 -0.0013144 -0.0003355 -0.0007410 -0.0270350  0.1092981  0.0061359 -0.0065489 -0.0035678 -0.0005171 -0.0099758 -0.0091700  0.0227630 -0.0735435 -0.0045337  0.0087236  0.0004160 -0.0007384  0.0000212 -0.0014287 -0.0001312 -0.0012272 -0.0000143 -0.0001898  0.0016583  0.0010297 -0.0002374  0.0010282 -0.0026757  0.0055451  0.0001867  0.0003477
12 3  0.0511310 -0.0053619 -0.0269165  0.0496381  0.0287391 -0.0020999 -0.0139979 -0.0001257 -0.0040057 -0.0149378 -0.0036005 -0.0201512 -0.0110475 -0.0037452  0.0052752  0.0041036 -0.0105055  0.0081620  0.0052856  0.0015431 -0.0014867 -0.0039075 -0.0126219  0.0227209  0.0179833 -0.0046608  0.0003689 -0.0005960 -0.0022904 -0.0019855 -0.0013668 -0.0011416 -0.0053788 -0.0017323 -0.0008503 -0.0005277 -0.0023732 -0.0033630  0.0007379  0.0001988 -0.0009828  0.0007781  0.0001385  0.0008703  0.0015924 -0.0018592  0.0007908  0.0004218 -0.0065533  0.0177958  0.0092474 -0.0152119 -0.0087696  0.0084553  0.0006900  0.0007022 -0.0042407 -0.0108306 -0.0079431  0.0166222  0.0007378  0.0016894 -0.0005059 -0.0004150  0.0000426 -0.0002949  0.0000298  0.0002586  0.0008819 -0.0007277  0.0007062  0.0004670  0.0063688 -0.0051373  0.0002091  0.0000107
13 0  0.0024740        NaN  0.1210160        NaN  0.0137252        NaN  0.0211685        NaN  0.0268241        NaN  0.2556715        NaN  0.0147390        NaN  0.0264142        NaN -0.1756784        NaN -0.0022337        NaN  0.0049047        NaN -0.1302166        NaN -0.0159833        NaN -0.0000714        NaN  0.0002293        NaN  0.0046188        NaN -0.0001372        NaN  0.0011391        NaN -0.0009955        NaN -0.0005608        NaN -0.0001658        NaN  0.0021665        NaN  0.0012976        NaN -0.0014137        NaN -0.0249634        NaN  0.0020922        NaN -0.1440731        NaN  0.0108434        NaN  0.0142681        NaN -0.0533614        NaN -0.0031370        NaN  0.0009300        NaN -0.0008736        NaN  0.0026767        NaN  0.0017688        NaN -0.0009081        NaN  0.0004475        NaN  0.0005739        NaN
13 1  0.0844217  0.6014854 -0.0185463 -0.0250699 -0.0243498  0.0386262  0.1681439 -0.0172846  0.0906295 -0.4283278  0.0259681  0.0202497  0.0485943  0.1727080  0.0097737  0.0248202  0.0087719 -0.0153414 -0.0864110  0.0126377 -0.0318074  0.2138014 -0.0057029  0.0063440  0.0019800 -0.0012572 -0.0022582 -0.0133027 -0.0029832 -0.0018373  0.0008224  0.0007985 -0.0003248  0.0008675  0.0018689  0.0092410 -0.0010974  0.0019783  0.0001786 -0.0026330  0.0023831 -0.0001269 -0.0007185 -0.0004117  0.0007334 -0.0007331 -0.0009556 -0.0040908  0.0158685 -0.0378743  0.0008819 -0.0190691  0.0112756  0.0003169 -0.0309140  0.0158946 -0.0221563  0.0195329 -0.0013942  0.0190958 -0.0002158  0.0000153  0.0005619  0.0015759  0.0035925  0.0003939 -0.0002669 -0.0000764  0.0011322  0.0008857 -0.0005597 -0.0011049 -0.0035260  0.0037741  0.0001736  0.0002830
13 2 -0.0133190 -0.0139067 -0.1724259 -0.2163808 -0.0322660  0.0025847 -0.0352349  0.0055080  0.0015903  0.0046849  0.1113003  0.1167913 -0.0067300  0.0152336 -0.0102019  0.0334752  0.0314679  0.0014590  0.0081777 -0.0024998  0.0052946  0.0025117 -0.0245859  0.0080292  0.0334295 -0.0031132  0.0011829 -0.0001490 -0.0038074 -0.0020905  0.0023521  0.0001622 -0.0036295 -0.0001914  0.0001137 -0.0011954 -0.0006605 -0.0033968 -0.0004763 -0.0002891  0.0011157 -0.0014415 -0.0010143  0.0013423  0.0016460 -0.0055968 -0.0006971 -0.0003168  0.0013467  0.0078314  0.0044797 -0.0455893 -0.0125566 -0.0003863  0.0034547 -0.0005556 -0.0026886  0.0018336 -0.0105497  0.0336795  0.0030640  0.0087268  0.0004354  0.0005850 -0.0007547 -0.0004947 -0.0001987  0.0001728 -0.0003971 -0.0019492 -0.0004232 -0.0006107  0.0167508 -0.0089473  0.0000226 -0.0000645
13 3 -0.0441977  0.0633579 -0.0090452 -0.0227372 -0.0078132  0.0049568  0.0001529  0.0010156  0.0396550 -0.0211117 -0.0105613  0.0118968 -0.0359323  0.0536432 -0.0024089  0.0046545  0.0041152 -0.0032363 -0.0055221 -0.0024845 -0.0334817  0.0225686  0.0027351  0.0028677  0.0023013  0.0005550 -0.0003643 -0.0051694  0.0022925 -0.0003418 -0.0006088 -0.0000285 -0.0015677 -0.0013292  0.0007896  0.0013635  0.0000293 -0.0014530 -0.0000043  0.0015528 -0.0013958  0.0000255  0.0003055  0.0000517  0.0008927  0.0024581 -0.0005813  0.0001400  0.0206262 -0.0058862  0.0030644 -0.0034266  0.0024559 -0.0014850 -0.0030442  0.0010851 -0.0144410  0.0078263 -0.0014538  0.0037822  0.0000995 -0.0011119  0.0004349  0.0000607 -0.0024562 -0.0003514  0.0000398 -0.0000616 -0.0009331 -0.0003983 -0.0006097  0.0001948  0.0004400 -0.0003566 -0.0002397 -0.0001287
