# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2024
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
25 1 -0.0671811 -0.4875446 -0.0188018  0.0701145  0.0142439 -0.0273406 -0.1039943 -0.0016090  0.0309659  0.3126665  0.0311366  0.0027700  0.0173794  0.0907227  0.0328737 -0.0314396  0.0034728  0.0146031 -0.0103402 -0.0123114 -0.0246466 -0.1164938  0.0228159 -0.0213728 -0.0005693  0.0006241  0.0013956  0.0154585  0.0035091  0.0012641 -0.0020254  0.0006213 -0.0002605  0.0005772 -0.0004450 -0.0068544 -0.0006614  0.0000577  0.0005286 -0.0005354 -0.0004279  0.0000281  0.0006760 -0.0002611 -0.0001703 -0.0002670  0.0018240  0.0022836  0.0128641 -0.0011208 -0.0293527  0.0191858 -0.0012783  0.0018002 -0.0363240 -0.0048697 -0.0102556 -0.0082691  0.0265112 -0.0235164 -0.0002419  0.0010953 -0.0020901 -0.0004391  0.0030035 -0.0003298 -0.0000167  0.0000517 -0.0009967  0.0005288  0.0019871  0.0012748  0.0008274  0.0016856  0.0003559 -0.0003711
25 2  0.0151304  0.0097641  0.1357868  0.5825582  0.0369491  0.0024795 -0.0063369  0.0079172 -0.0078199  0.0061362 -0.2590969 -0.3530629 -0.0049764 -0.0121070 -0.0217507 -0.0940472 -0.0318950  0.0093943  0.0007805 -0.0047524 -0.0017384 -0.0048929  0.0897254  0.1139831 -0.0062904 -0.0021635  0.0008863 -0.0018890 -0.0016393  0.0007638 -0.0044253 -0.0010107  0.0042690  0.0016556  0.0000275  0.0006127 -0.0037465  0.0036314 -0.0003719 -0.0011195  0.0011938 -0.0021601  0.0015838 -0.0000541  0.0013241 -0.0013356 -0.0003205 -0.0010229 -0.0023309 -0.0048403 -0.0336474 -0.0358003 -0.0202901  0.0020829  0.0036812 -0.0041295  0.0020715 -0.0018897  0.0412827  0.0026213  0.0000279  0.0061815  0.0004502  0.0006696 -0.0025937 -0.0014141  0.0009410  0.0001798 -0.0000400  0.0059301 -0.0004908 -0.0010382  0.0145292 -0.0080306 -0.0007282 -0.0009955
25 3 -0.0348487 -0.0638592 -0.0325183 -0.0648018  0.0007248 -0.0033696  0.0242624 -0.0061099  0.0163700  0.0469322  0.0302244  0.0178898  0.0223047  0.0358386 -0.0058811  0.0047679  0.0014906 -0.0005273  0.0121095 -0.0032697 -0.0027478  0.0180036 -0.0168049 -0.0012452 -0.0001456  0.0001439  0.0013586  0.0027280 -0.0013320  0.0000824  0.0007607 -0.0002340  0.0002076  0.0005425 -0.0021258 -0.0012535  0.0003474 -0.0013901 -0.0011243 -0.0032769 -0.0005079 -0.0000771 -0.0000512  0.0001628 -0.0003153 -0.0004485 -0.0001383 -0.0019877 -0.0005170 -0.0235626  0.0092076  0.0013008  0.0008236  0.0010099 -0.0056500  0.0057579  0.0032953  0.0069812 -0.0112966  0.0048979  0.0003629 -0.0012131  0.0006009  0.0017479 -0.0003396 -0.0006091 -0.0001801 -0.0000533  0.0002657 -0.0010517 -0.0006587 -0.0014425  0.0002322 -0.0022841  0.0000610 -0.0001640
26 0 -0.0671885        NaN -0.0623003        NaN -0.0082722        NaN  0.0461136        NaN  0.0617930        NaN  0.0495825        NaN  0.0208983        NaN  0.0048762        NaN  0.0046035        NaN -0.0541121        NaN -0.0247859        NaN -0.0116959        NaN  0.0001154        NaN -0.0024696        NaN -0.0012469        NaN  0.0004217        NaN  0.0005665        NaN  0.0010260        NaN -0.0013062        NaN  0.0004468        NaN  0.0019389        NaN -0.0002502        NaN  0.0004855        NaN -0.0010782        NaN  0.0085899        NaN -0.0078231        NaN  0.0003821        NaN -0.0221208        NaN -0.0145057        NaN -0.0006599        NaN  0.0006334        NaN  0.0004645        NaN -0.0012912        NaN -0.0001990        NaN -0.0003313        NaN -0.0003202        NaN -0.0008787        NaN  0.0001804        NaN
26 1 -0.0038955 -0.0124972  0.0895168  0.5274139  0.1135372 -0.0536847 -0.0608034  0.0239196  0.0086841  0.0066016 -0.1845727 -0.3512720 -0.0176413  0.0012629 -0.0827058 -0.1025254  0.0043893  0.0316682  0.0226170 -0.0105747 -0.0160536 -0.0072098  0.0612360  0.1125180 -0.0027550 -0.0094952  0.0014102 -0.0002216 -0.0006120 -0.0013431 -0.0060235 -0.0007932  0.0019293  0.0018866  0.0000834  0.0013269  0.0012247 -0.0006229  0.0007080 -0.0002807 -0.0039555 -0.0056175  0.0014251  0.0005977 -0.0030822  0.0011904  0.0010404 -0.0008054  0.0084421 -0.0048024 -0.0105131 -0.0220977  0.0409390  0.0049867  0.0006747  0.0005377 -0.0112296  0.0033626  0.0193831  0.0326325  0.0048350 -0.0068789 -0.0004379  0.0006798  0.0003977 -0.0035952 -0.0011930  0.0001290  0.0004366  0.0018331  0.0004268 -0.0008012  0.0078055  0.0043380 -0.0018215  0.0000605
26 2 -0.1302598 -0.2127734 -0.0441671 -0.0778071 -0.0063932  0.0102139 -0.0195043  0.0210983  0.1076480  0.0832743  0.0269579  0.0624292  0.0167397  0.1200132 -0.0063326 -0.0243929  0.0004287  0.0009709  0.0223562 -0.0241389 -0.0478293 -0.0122509 -0.0139451 -0.0460683  0.0007936  0.0003957  0.0030266  0.0024742  0.0048039  0.0003635 -0.0008688  0.0000903  0.0005897  0.0006622 -0.0031995 -0.0015740 -0.0006289 -0.0017896 -0.0001847 -0.0009528 -0.0017838  0.0008501  0.0002577 -0.0001460  0.0002728  0.0002886  0.0008867  0.0010466  0.0094636 -0.0076779  0.0093264  0.0216237 -0.0009455  0.0001686  0.0159014 -0.0022104 -0.0061108  0.0489625 -0.0114296 -0.0258194 -0.0003456 -0.0000974 -0.0004520  0.0002861  0.0019404  0.0002420  0.0003403 -0.0001023  0.0006645 -0.0005735  0.0005611 -0.0015557  0.0008369 -0.0063829 -0.0001587 -0.0005041
26 3  0.0076005  0.0019682  0.0872410  0.1075290 -0.0288276 -0.0147276  0.0083033 -0.0107240  0.0019303  0.0079859 -0.0609218 -0.0665110 -0.0006117  0.0063443 -0.0353666 -0.1048107 -0.0007052  0.0028287 -0.0019506  0.0021461 -0.0005331 -0.0015212  0.0122601 -0.0466450 -0.0009214  0.0000905 -0.0012795 -0.0010723  0.0021269 -0.0009110  0.0008810  0.0000579  0.0004899 -0.0014754  0.0010074  0.0004028  0.0046425  0.0023193 -0.0005792  0.0008141  0.0016443 -0.0019832  0.0004893 -0.0005217 -0.0007018  0.0009784 -0.0008546  0.0006185  0.0005717  0.0021402  0.0043161  0.0482462  0.0027800 -0.0016843 -0.0015633  0.0001490 -0.0002689  0.0005489 -0.0060124 -0.0380903 -0.0010003 -0.0010273  0.0003616 -0.0002442  0.0012932  0.0007219 -0.0000636  0.0000357 -0.0004935 -0.0030244 -0.0004940  0.0004306 -0.0027457  0.0042520 -0.0000104 -0.0003785
27 0  0.0215004        NaN -0.0572246        NaN  0.0421360        NaN -0.0136599        NaN -0.0220439        NaN -0.0380330        NaN -0.0142207        NaN -0.0071036        NaN  0.0200746        NaN -0.0014008        NaN -0.0041626        NaN  0.0019941        NaN  0.0004504        NaN -0.0007136        NaN -0.0001941        NaN  0.0024392        NaN -0.0005400        NaN  0.0006981        NaN -0.0029847        NaN  0.0001644        NaN  0.0020651        NaN -0.0018054        NaN  0.0020359        NaN  0.0002364        NaN  0.0054439        NaN  0.0092145        NaN  0.0311721        NaN -0.0025879        NaN -0.0022524        NaN  0.0021481        NaN  0.0007230        NaN -0.0001985        NaN -0.0003026        NaN -0.0006435        NaN -0.0000285        NaN  0.0001441        NaN  0.0031376        NaN -0.0012316        NaN
27 1 -0.0341789 -0.3754934 -0.0284390  0.0192422  0.0123741 -0.0072217 -0.1568101  0.0294167  0.0083013  0.1552493  0.0123177  0.0141949  0.0234517  0.1504574  0.0331245 -0.0261958 -0.0009519  0.0040461  0.0224627 -0.0077455 -0.0183853 -0.0404428  0.0244883 -0.0238428  0.0007323 -0.0018844 -0.0022228  0.0075270  0.0057686 -0.0005170 -0.0026101 -0.0004155 -0.0002320  0.0018870 -0.0001185 -0.0045882 -0.0002147 -0.0005461  0.0015367 -0.0023152 -0.0014626 -0.0014095  0.0009285 -0.0001151  0.0001329 -0.0007944  0.0013981  0.0006958  0.0109317 -0.0081238 -0.0225891  0.0149013  0.0004222  0.0020188 -0.0272646 -0.0037776 -0.0076079  0.0204842  0.0229816 -0.0213772  0.0004525 -0.0010315 -0.0015209  0.0004551 -0.0001053 -0.0006094  0.0002207  0.0000785  0.0009234 -0.0009730  0.0017432 -0.0001084 -0.0013026 -0.0026757  0.0000085 -0.0003043
27 2  0.0143818  0.0193726  0.2559077  0.3377961  0.0160093 -0.0124281 -0.0041656 -0.0192268 -0.0054791  0.0103788 -0.2155680 -0.1744198 -0.0005981  0.0040789 -0.0642233 -0.1960229 -0.0183971  0.0078295  0.0021972  0.0028155  0.0010599 -0.0024548  0.0621394  0.0152639  0.0023183 -0.0007155 -0.0018958 -0.0008036  0.0009730  0.0001073 -0.0038175 -0.0004604  0.0004547 -0.0029307 -0.0001562 -0.0006025  0.0062694 -0.0026053 -0.0008772 -0.0012051 -0.0010363  0.0020034  0.0018571 -0.0000008 -0.0013633  0.0005954 -0.0009007 -0.0010606 -0.0000438  0.0066897 -0.0261097  0.0133215 -0.0208306  0.0006371  0.0046823 -0.0032908 -0.0002652 -0.0027715  0.0236380 -0.0583368 -0.0007780 -0.0058550  0.0012436  0.0010550  0.0023143  0.0010834  0.0011688  0.0002517  0.0011890 -0.0041926 -0.0011973 -0.0011538 -0.0132720  0.0070406  0.0009621 -0.0008708
27 3 -0.0151652 -0.0194826 -0.0207708 -0.0736290  0.0060438  0.0001461  0.0501954  0.0150672 -0.0066853  0.0051378  0.0343001  0.0349022  0.0262712  0.0530584  0.0048452  0.0241885  0.0011075 -0.0003878  0.0016513 -0.0068051  0.0010033  0.0213638 -0.0078208  0.0106600  0.0014416  0.0004122  0.0011194  0.0030186 -0.0014621 -0.0001550  0.0013744 -0.0003039 -0.0012546 -0.0002042 -0.0007414  0.0012448  0.0002042  0.0011087 -0.0012002 -0.0035929  0.0006725  0.0007777 -0.0002488  0.0002318  0.0015474  0.0008357 -0.0002839 -0.0030566  0.0006220 -0.0157741 -0.0017356 -0.0107145  0.0016325  0.0017273 -0.0096841 -0.0006570  0.0055515  0.0003885 -0.0008322  0.0157566 -0.0008497  0.0011768  0.0004755  0.0022056  0.0004974  0.0006498 -0.0002342 -0.0000423  0.0002554  0.0009459 -0.0006917 -0.0020946 -0.0002191  0.0022801  0.0002112  0.0004081
28 0 -0.0708309        NaN -0.0751721        NaN  0.0031729        NaN -0.0293022        NaN  0.0308605        NaN  0.0282281        NaN  0.0223589        NaN  0.0149345        NaN -0.0008218        NaN -0.0145733        NaN -0.0120761        NaN -0.0001373        NaN  0.0003458        NaN -0.0003769        NaN  0.0019852        NaN  0.0000731        NaN -0.0000624        NaN  0.0000285        NaN  0.0007121        NaN  0.0008894        NaN  0.0002283        NaN -0.0002545        NaN -0.0008308        NaN -0.0000761        NaN  0.0060236        NaN -0.0102458        NaN -0.0000074        NaN -0.0240349        NaN -0.0093252        NaN  0.0067050        NaN -0.0005166        NaN  0.0002278        NaN  0.0029356        NaN -0.0002053        NaN  0.0003549        NaN  0.0000078        NaN -0.0002348        NaN  0.0000557        NaN
28 1 -0.0177293 -0.0264432  0.0460851  0.3020019  0.1126035 -0.0223148 -0.0509075  0.0090240  0.0090553  0.0119934 -0.0145225 -0.1208349 -0.0110505  0.0086335 -0.0881622 -0.1417552 -0.0663090 -0.0082375  0.0175654 -0.0049208 -0.0099749 -0.0049130 -0.0244412  0.0077975  0.0064043 -0.0077593 -0.0010525  0.0001035  0.0014828  0.0008376 -0.0065688  0.0002262 -0.0024322 -0.0026700  0.0001583  0.0009153 -0.0006599  0.0050311 -0.0000036  0.0002627  0.0035612  0.0053970  0.0021714  0.0000835  0.0016249  0.0000002  0.0002257 -0.0002295  0.0080375  0.0048553  0.0131948  0.0150079  0.0137330 -0.0091542  0.0064680 -0.0010458 -0.0083773 -0.0035453 -0.0184094 -0.0251190 -0.0026482  0.0043977  0.0001584  0.0002740 -0.0003866  0.0036092 -0.0009596 -0.0000114 -0.0019623  0.0005459 -0.0001697 -0.0003668 -0.0070469 -0.0048536  0.0018034  0.0003675
28 2 -0.0598698 -0.0330249 -0.0408295 -0.0708563 -0.0023157  0.0271082 -0.0015591  0.0350670  0.0712179 -0.0541510  0.0368443  0.0563440  0.0379848  0.1404154 -0.0083444  0.0054609 -0.0000784 -0.0024306  0.0121476 -0.0238499 -0.0254767  0.0361512 -0.0256915 -0.0260551 -0.0000217 -0.0007158  0.0025643  0.0037830  0.0017643 -0.0001782  0.0003778  0.0001371 -0.0000230  0.0012606 -0.0026737  0.0004014  0.0009058  0.0012179 -0.0002161 -0.0016096 -0.0016076 -0.0007912 -0.0001090 -0.0002035  0.0004048 -0.0003504  0.0009528 -0.0000828  0.0035912 -0.0129130  0.0183054  0.0115021 -0.0008187 -0.0015583  0.0142126 -0.0052988  0.0034893  0.0497118 -0.0202439 -0.0098399 -0.0003828 -0.0002990 -0.0006911  0.0007425 -0.0043348 -0.0002988  0.0002555 -0.0000691 -0.0002711  0.0007616  0.0007197 -0.0019721 -0.0006759  0.0076634  0.0002776 -0.0000273
28 3  0.0046050 -0.0056715 -0.0313529  0.0842875 -0.0421138  0.0020380  0.0014831 -0.0065917 -0.0002128  0.0016359 -0.0188752  0.0199340  0.0026800  0.0016154 -0.0472156 -0.1252098  0.0044136  0.0030878 -0.0010255  0.0017772  0.0018039 -0.0005143 -0.0200617 -0.0753878 -0.0017540  0.0010319  0.0005508 -0.0024646 -0.0009130  0.0006798  0.0010885 -0.0001490 -0.0008024 -0.0015885  0.0009076  0.0010159 -0.0026297  0.0005804  0.0001148  0.0010033 -0.0016977  0.0020856  0.0001643 -0.0000742  0.0012086  0.0021966 -0.0000904  0.0006420  0.0009666 -0.0042783  0.0230303  0.0539344  0.0087734 -0.0013808 -0.0009112  0.0000436  0.0008803  0.0002933 -0.0283459 -0.0486938  0.0008000 -0.0001878 -0.0002927 -0.0003750 -0.0014141 -0.0004862 -0.0000231  0.0000239  0.0007898  0.0035133  0.0002306  0.0004446  0.0020621 -0.0038493  0.0000168 -0.0003093
29 0  0.0148786        NaN  0.0377368        NaN  0.0908154        NaN -0.0257261        NaN -0.0183195        NaN -0.0249805        NaN -0.0132181        NaN  0.0066534        NaN -0.0135313        NaN  0.0007351        NaN -0.0021678        NaN -0.0010245        NaN -0.0001577        NaN -0.0013674        NaN -0.0007760        NaN  0.0003679        NaN -0.0012961        NaN  0.0010091        NaN  0.0013428        NaN  0.0001764        NaN -0.0014107        NaN -0.0012070        NaN -0.0014066        NaN -0.0000264        NaN  0.0076234        NaN -0.0032445        NaN  0.0296777        NaN  0.0016597        NaN -0.0040857        NaN  0.0085625        NaN -0.0000327        NaN -0.0003772        NaN  0.0005179        NaN -0.0009905        NaN -0.0008708        NaN  0.0003151        NaN -0.0030974        NaN  0.0013408        NaN
29 1  0.0197831 -0.2082180  0.0393689  0.0096969  0.0083839  0.0092838 -0.1870943  0.0125851 -0.0184217 -0.0318933 -0.0070166  0.0355983  0.0180294  0.1479182  0.0149515 -0.0180763 -0.0002361 -0.0000511  0.0646807 -0.0188306 -0.0025111  0.0333564  0.0194280 -0.0213336 -0.0013683 -0.0015226  0.0002226  0.0096410  0.0045642 -0.0010768 -0.0031534 -0.0001289  0.0005005  0.0008933  0.0018491 -0.0018942 -0.0000266  0.0012644  0.0023378 -0.0030794 -0.0021272  0.0013812  0.0012098 -0.0000074 -0.0003942  0.0011603  0.0015180 -0.0007894  0.0073866 -0.0165344 -0.0138053  0.0070446 -0.0003902  0.0013880 -0.0093901 -0.0065317 -0.0014241  0.0415432  0.0128576 -0.0149063 -0.0002515  0.0004270 -0.0023583  0.0008947  0.0015562 -0.0000445  0.0004990  0.0000185 -0.0010808  0.0013490  0.0021606 -0.0008108  0.0012374  0.0028370  0.0001879 -0.0000077
29 2  0.0092153 -0.0103918  0.0318132  0.0806393 -0.0005321  0.0120379 -0.0050350 -0.0264071  0.0062235  0.0108773 -0.1189715  0.0906271 -0.0047551 -0.0046672 -0.0814364 -0.2121515 -0.0100870  0.0068207  0.0035254  0.0051149 -0.0014283 -0.0037539  0.0105340 -0.0944599 -0.0052130  0.0064979  0.0003034 -0.0018552  0.0000425  0.0009773 -0.0026297  0.0008252 -0.0010373 -0.0035695 -0.0003688 -0.0004686 -0.0035884  0.0030527 -0.0009215 -0.0011376  0.0008356 -0.0017738  0.0017517 -0.0000393  0.0028435  0.0007482 -0.0008548 -0.0010326 -0.0045023 -0.0054339  0.0036507  0.0528117 -0.0115227  0.0022638  0.0044692 -0.0014916  0.0021703 -0.0018026 -0.0108343 -0.1029152 -0.0011160  0.0056511  0.0012876  0.0009897 -0.0027405 -0.0012788  0.0012038  0.0001169  0.0009315  0.0065627 -0.0011551 -0.0010689  0.0116728 -0.0063182 -0.0002329 -0.0009261
29 3  0.0145045  0.0226242 -0.0193945 -0.1023992  0.0063179  0.0025918  0.0600207  0.0154646 -0.0293590 -0.0435954  0.0116323  0.0241349  0.0209718  0.0395157  0.0158692  0.0285944 -0.0008712 -0.0030618 -0.0073248 -0.0108803  0.0134617  0.0338211  0.0086216  0.0098981 -0.0010852 -0.0013869 -0.0002051 -0.0020772 -0.0016074 -0.0001311  0.0008454 -0.0004517  0.0010850  0.0010860  0.0003950  0.0040690  0.0004987 -0.0005613 -0.0018270 -0.0028190 -0.0003319 -0.0005463 -0.0001425  0.0003087 -0.0004627 -0.0008919 -0.0015822 -0.0034148 -0.0024317 -0.0111865 -0.0118429 -0.0066203  0.0007887  0.0011970 -0.0139559 -0.0006790  0.0046613 -0.0009003  0.0122653  0.0126264  0.0000069 -0.0015242  0.0012353  0.0020052  0.0000049 -0.0008508 -0.0002364 -0.0001176  0.0006419 -0.0005321 -0.0016283 -0.0019030  0.0002640 -0.0025937  0.0000564  0.0002940
30 0 -0.0580239        NaN -0.0430389        NaN  0.0083738        NaN -0.0888879        NaN -0.0002526        NaN  0.0156736        NaN  0.0192470        NaN  0.0271779        NaN -0.0014702        NaN  0.0159717        NaN  0.0012806        NaN  0.0156992        NaN  0.0001450        NaN  0.0013436        NaN  0.0001823        NaN -0.0006520        NaN  0.0009862        NaN -0.0006918        NaN -0.0009043        NaN  0.0013778        NaN  0.0009482        NaN -0.0000306        NaN  0.0005201        NaN  0.0014152        NaN  0.0049560        NaN -0.0190894        NaN  0.0011677        NaN -0.0242539        NaN -0.0023265        NaN  0.0177806        NaN  0.0004182        NaN -0.0006459        NaN -0.0009726        NaN -0.0001483        NaN -0.0003585        NaN  0.0008436        NaN -0.0002904        NaN  0.0000133        NaN
30 1 -0.0134795 -0.0345531 -0.1465946  0.1519317  0.1095449 -0.0416811 -0.0313895 -0.0029960  0.0191697  0.0068727  0.0779317  0.0696661 -0.0037651  0.0002353 -0.0645392 -0.1208438 -0.0360525  0.0337505  0.0129347  0.0007521 -0.0142118 -0.0041338 -0.0807886 -0.0690096 -0.0075250  0.0040204 -0.0001717  0.0010373  0.0004872 -0.0007830 -0.0057424  0.0011912 -0.0020043 -0.0026475  0.0004611  0.0010415  0.0000762 -0.0011098  0.0000563  0.0003522 -0.0037690 -0.0049631  0.0023262 -0.0002796 -0.0014766  0.0023228  0.0000575  0.0000648  0.0022562 -0.0010179  0.0402083  0.0363041  0.0117354  0.0084807  0.0072533 -0.0012551 -0.0064202 -0.0002871 -0.0486850 -0.0575524  0.0028603 -0.0063897  0.0003009 -0.0003129  0.0000995 -0.0032290 -0.0006930 -0.0001643  0.0015968  0.0024628 -0.0002585  0.0000307  0.0064521  0.0051576 -0.0011410 -0.0002837
30 2 -0.0158616  0.1587838 -0.0572821 -0.1315688  0.0007264  0.0339537  0.0141663  0.0117615  0.0093206 -0.1745526  0.0194357  0.0310629  0.0403891  0.0980622 -0.0028162  0.0215128 -0.0027833 -0.0083129  0.0069230 -0.0133551  0.0054216  0.0773145 -0.0224669 -0.0111761 -0.0004645 -0.0006822  0.0021722 -0.0049989  0.0023722 -0.0016085  0.0008564 -0.0004529  0.0011813  0.0009701 -0.0017735  0.0032560 -0.0005545 -0.0001488  0.0000388 -0.0021214 -0.0015920  0.0011040 -0.0002887 -0.0000789 -0.0000054  0.0005622  0.0006982 -0.0018567 -0.0081388 -0.0139926  0.0208366  0.0087486 -0.0001771 -0.0023293  0.0103235 -0.0041637  0.0151148  0.0436159 -0.0181484 -0.0021117 -0.0003345 -0.0005915 -0.0003642  0.0012587  0.0024182  0.0001055  0.0001323 -0.0000949  0.0008766  0.0000876  0.0003186 -0.0024323  0.0002393 -0.0062278 -0.0002450  0.0000052
30 3 -0.0142424  0.0032208  0.0099659 -0.1077692 -0.0447541 -0.0022754  0.0105905 -0.0171178  0.0062406  0.0028323  0.0444109  0.1197900  0.0006125  0.0103684 -0.0509401 -0.1029395  0.0114841  0.0007128 -0.0010178  0.0073586  0.0020475  0.0048779 -0.0606948 -0.0924420  0.0044218  0.0017253 -0.0016151 -0.0004957  0.0009766 -0.0008759  0.0021079 -0.0002475 -0.0030944 -0.0038117  0.0016347 -0.0002724  0.0035561  0.0010247  0.0005996  0.0004125  0.0015174 -0.0021054 -0.0003646  0.0002200 -0.0001966  0.0008725  0.0002567  0.0002677 -0.0044828  0.0021655  0.0401458  0.0526824  0.0040666 -0.0005913 -0.0026698 -0.0000499  0.0017889  0.0031705 -0.0494365 -0.0472306 -0.0003088 -0.0005665 -0.0006075  0.0002581  0.0014873  0.0005670 -0.0000949  0.0001385 -0.0006051 -0.0034409  0.0005493 -0.0000823 -0.0015910  0.0031456  0.0002946 -0.0002398
31 0  0.0178603        NaN -0.0200078        NaN  0.1166302        NaN -0.0378666        NaN -0.0040891        NaN -0.0466084        NaN -0.0151452        NaN  0.0105795        NaN -0.0352620        NaN  0.0090274        NaN -0.0066827        NaN  0.0059533        NaN -0.0046529        NaN -0.0005779        NaN  0.0007356        NaN -0.0011123        NaN  0.0004912        NaN  0.0009002        NaN -0.0035857        NaN  0.0004069        NaN  0.0016112        NaN -0.0004749        NaN  0.0002205        NaN -0.0000684        NaN  0.0028486        NaN -0.0011964        NaN  0.0247504        NaN  0.0040431        NaN -0.0049957        NaN  0.0064838        NaN  0.0011816        NaN -0.0004053        NaN -0.0005532        NaN -0.0012024        NaN -0.0005176        NaN  0.0004433        NaN  0.0032253        NaN -0.0011970        NaN
31 1  0.0163872 -0.0041755  0.0384318 -0.0338134  0.0076838  0.0164193 -0.1829805  0.0180598 -0.0415209 -0.1659710 -0.0480874  0.0451208  0.0089488  0.0914798  0.0000279 -0.0041697 -0.0047491 -0.0077756  0.0797266 -0.0019543  0.0127048  0.0857681  0.0153693 -0.0172525  0.0000911 -0.0020686 -0.0020392  0.0005519  0.0041063 -0.0018694 -0.0025885 -0.0005789  0.0004745  0.0007866  0.0006254  0.0015130 -0.0001570  0.0005504  0.0024328 -0.0033388 -0.0015791 -0.0007937  0.0010490  0.0001418  0.0001422 -0.0004042  0.0010023 -0.0025768 -0.0005656 -0.0186689 -0.0004949  0.0022137  0.0014514  0.0010599  0.0023318 -0.0001173  0.0054683  0.0477651  0.0039996 -0.0086377  0.0003699 -0.0015206 -0.0010474  0.0016547 -0.0007278 -0.0003082  0.0005913 -0.0000192  0.0009752 -0.0002081  0.0012507 -0.0019866 -0.0018607 -0.0020739 -0.0002998  0.0000064
31 2 -0.0281117  0.0132539  0.0401687 -0.3006254 -0.0184144  0.0085611  0.0125144 -0.0415317  0.0090830  0.0083683  0.0459693  0.3188138  0.0096364  0.0072905 -0.0725859 -0.1475581 -0.0004482  0.0025550 -0.0004641  0.0086179  0.0072120 -0.0020831 -0.0602575 -0.1694619  0.0091708  0.0019585 -0.0016129 -0.0007682 -0.0008986  0.0005333 -0.0003025  0.0015799 -0.0023278 -0.0026335  0.0001585 -0.0009427  0.0050143 -0.0031828 -0.0012911 -0.0011952 -0.0007429  0.0012999  0.0011531 -0.0003259 -0.0012438  0.0000816 -0.0013244 -0.0011557 -0.0052855  0.0067927  0.0311330  0.0790588 -0.0157994  0.0030216  0.0036138  0.0016401  0.0055203 -0.0014580 -0.0451625 -0.1208544  0.0003161 -0.0048329  0.0014296  0.0013435  0.0025929  0.0008111  0.0009562  0.0000353  0.0005118 -0.0055992 -0.0013900 -0.0012388 -0.0101229  0.0055563  0.0010749 -0.0004880
31 3  0.0549266  0.0905714  0.0135960 -0.0384277  0.0061248  0.0047634  0.0549401  0.0249089 -0.0513182 -0.0816045 -0.0037752  0.0009886  0.0139524  0.0244890  0.0098164  0.0299077 -0.0012642 -0.0027112 -0.0146666 -0.0082113  0.0222190  0.0328330  0.0082887  0.0202266  0.0012486  0.0002528 -0.0011224 -0.0023259 -0.0015733  0.0000753  0.0014062 -0.0004420 -0.0008375 -0.0002595  0.0019831  0.0047790  0.0000472  0.0011818 -0.0013592 -0.0014087  0.0011907  0.0004512 -0.0003617  0.0002739  0.0014121  0.0016495 -0.0018254 -0.0025990 -0.0023976 -0.0030431 -0.0081368 -0.0120285  0.0013426  0.0007874 -0.0133415 -0.0031139  0.0073049 -0.0090102  0.0083333  0.0160199 -0.0005400  0.0009112  0.0011768  0.0011573  0.0001645  0.0007962 -0.0002917 -0.0000577 -0.0000986  0.0010283 -0.0016118 -0.0009677 -0.0003133  0.0028552  0.0001353  0.0005666
