# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Apr 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
22 3  0.0210220 -0.0035685  0.0797373  0.0657206 -0.0030854 -0.0084072  0.0192922  0.0010767  0.0001200 -0.0026691 -0.0663890 -0.0958517  0.0025251  0.0024854  0.0008116 -0.0213848 -0.0092448 -0.0026598 -0.0044723  0.0009318  0.0025679  0.0054581  0.0392802 -0.0126905 -0.0059359 -0.0007393 -0.0007821  0.0005347  0.0026209 -0.0001735  0.0000110  0.0006277  0.0027465 -0.0003596  0.0004711 -0.0005903  0.0033199  0.0008400 -0.0005828  0.0004929  0.0008948  0.0000219  0.0007074 -0.0010616 -0.0006750  0.0008694 -0.0005261  0.0006540  0.0019226 -0.0021200 -0.0153042  0.0294250  0.0042543 -0.0030911 -0.0014002  0.0007735  0.0006255  0.0031926  0.0151831 -0.0123929 -0.0012497 -0.0004066  0.0003722 -0.0004005  0.0013527  0.0004714 -0.0000415 -0.0000482 -0.0000167 -0.0027976 -0.0004866  0.0005690 -0.0026967  0.0047414 -0.0001435  0.0000362
23 0  0.0079964        nan -0.0720382        nan -0.1129085        nan  0.0108512        nan -0.0144822        nan -0.0867240        nan  0.0042648        nan -0.0131057        nan  0.0969701        nan -0.0051775        nan  0.0042288        nan  0.0509072        nan  0.0065159        nan  0.0005129        nan -0.0014274        nan  0.0041300        nan  0.0001273        nan  0.0000696        nan -0.0015125        nan -0.0000147        nan  0.0010256        nan -0.0016725        nan  0.0018029        nan  0.0005672        nan  0.0028697        nan  0.0019092        nan  0.0218130        nan -0.0089272        nan  0.0043606        nan  0.0171770        nan -0.0000641        nan -0.0000406        nan -0.0010789        nan  0.0003034        nan -0.0004040        nan -0.0001045        nan  0.0042366        nan -0.0015650        nan
23 1 -0.0778773 -0.4418710 -0.0528853  0.0417516  0.0229653 -0.0409192 -0.0483776  0.0118727  0.0243122  0.3481748  0.0343823 -0.0115564 -0.0003406 -0.0284468  0.0371933 -0.0218343 -0.0003412  0.0113126 -0.0424460  0.0035934 -0.0184500 -0.1350094  0.0292607 -0.0105581  0.0010446  0.0007237 -0.0000173  0.0096712  0.0028496  0.0015747 -0.0014367 -0.0001752 -0.0009484 -0.0000999 -0.0023184 -0.0070761 -0.0004369 -0.0022292  0.0000662  0.0011882  0.0005993 -0.0010698  0.0002901 -0.0000806  0.0005003 -0.0008019  0.0017198  0.0029179  0.0046543 -0.0078114 -0.0311166  0.0173213 -0.0011220  0.0016286 -0.0475018  0.0025578 -0.0081770 -0.0199837  0.0281940 -0.0195677 -0.0003130  0.0000360 -0.0010413 -0.0008261  0.0011767 -0.0007018 -0.0001081  0.0000790  0.0004916 -0.0018518  0.0013594  0.0018811 -0.0003691 -0.0033521 -0.0000974 -0.0001560
23 2  0.0334388  0.0042314  0.2427370  0.4609140  0.0422929 -0.0105732  0.0143156  0.0113886 -0.0032222  0.0079752 -0.2071224 -0.3622582  0.0038834  0.0016409  0.0373533  0.0296102 -0.0329323  0.0011792 -0.0023436 -0.0052793 -0.0011603  0.0006645  0.0744480  0.1416928 -0.0050433 -0.0014534 -0.0002699  0.0009361  0.0025473  0.0001979 -0.0042841 -0.0005292  0.0034618  0.0005243  0.0001314  0.0003623  0.0043865 -0.0012903 -0.0003876  0.0001368 -0.0003479  0.0025517  0.0009652 -0.0006409 -0.0015517  0.0013835 -0.0003941  0.0003045  0.0014529  0.0001560 -0.0377559 -0.0499710 -0.0243815 -0.0043356  0.0009662 -0.0024322 -0.0008984  0.0035455  0.0445591  0.0271333 -0.0007322 -0.0050293  0.0002017 -0.0005179  0.0022109  0.0009799  0.0005576  0.0000021  0.0009139 -0.0042914 -0.0003399  0.0002749 -0.0135217  0.0075633  0.0007275 -0.0000324
23 3 -0.0424964 -0.0274984 -0.0066080  0.0029271  0.0047373 -0.0019601 -0.0009984 -0.0075079  0.0131579  0.0314876  0.0386199  0.0064222  0.0150768  0.0214268 -0.0129218 -0.0157262  0.0020610  0.0008475  0.0165323 -0.0004566 -0.0085985  0.0106872 -0.0230919 -0.0121156  0.0006607  0.0006290  0.0022128  0.0070271 -0.0010836 -0.0002330  0.0012022  0.0000269 -0.0006321 -0.0000242 -0.0033704 -0.0035602  0.0000037  0.0010556  0.0008225 -0.0023867  0.0002691  0.0006255 -0.0003165 -0.0000497  0.0007900  0.0007517  0.0018547 -0.0003812  0.0016484 -0.0139131  0.0144373  0.0091895  0.0003909 -0.0002694  0.0007979  0.0060113  0.0022839  0.0035546 -0.0185952 -0.0072440 -0.0003740  0.0027341 -0.0009069  0.0006674  0.0010574  0.0009567 -0.0000927  0.0000554  0.0005953  0.0013823  0.0011188 -0.0003241 -0.0000244  0.0020131  0.0000522  0.0000587
24 0 -0.0242144        nan  0.0164052        nan -0.0143727        nan  0.1345065        nan  0.0685309        nan  0.0484315        nan  0.0032643        nan  0.0079553        nan  0.0039261        nan -0.0926344        nan -0.0344777        nan -0.0009460        nan  0.0012122        nan -0.0038892        nan -0.0010095        nan  0.0010013        nan -0.0009838        nan  0.0012630        nan  0.0008051        nan  0.0001597        nan  0.0018376        nan -0.0003355        nan -0.0004672        nan -0.0013768        nan  0.0052903        nan -0.0118875        nan  0.0008055        nan -0.0197725        nan -0.0173358        nan  0.0040806        nan -0.0004966        nan  0.0003431        nan  0.0013829        nan -0.0001651        nan  0.0003767        nan -0.0003297        nan  0.0004395        nan -0.0000073        nan
24 1  0.0257719 -0.0331944  0.2700324  0.5029310  0.0880411  0.0057101 -0.0490876  0.0336872 -0.0250665  0.0025726 -0.2574216 -0.4760899 -0.0124131 -0.0017205 -0.0303490 -0.0025648 -0.0099211 -0.0159935  0.0118229 -0.0080766 -0.0031107 -0.0015973  0.1289051  0.1964334 -0.0088340 -0.0083074 -0.0010198 -0.0000777  0.0036322  0.0013402 -0.0043711 -0.0022699  0.0000940  0.0025076 -0.0007506  0.0010930 -0.0018658  0.0008800  0.0000304 -0.0001661  0.0045894  0.0063383  0.0000494  0.0007195 -0.0001437  0.0000277  0.0002797 -0.0007527  0.0081634 -0.0041922 -0.0486528 -0.0621114  0.0473222 -0.0107859 -0.0000760 -0.0004244 -0.0035701  0.0032289  0.0611286  0.0910082 -0.0039577  0.0014629 -0.0001785  0.0006795  0.0006224  0.0041786 -0.0015137  0.0003001 -0.0028830 -0.0000479  0.0001753 -0.0005817 -0.0077748 -0.0022315  0.0016643  0.0010479
24 2 -0.1223521 -0.1832606  0.0224940  0.0464786 -0.0105617 -0.0060256 -0.0466304  0.0156429  0.1018774  0.1109581  0.0033691  0.0352942 -0.0059272  0.0386534 -0.0127251 -0.0435120  0.0037310  0.0035711  0.0342517 -0.0193755 -0.0491950 -0.0244095 -0.0026245 -0.0469506  0.0000623  0.0008955  0.0026920  0.0102969  0.0033399  0.0006558 -0.0009938  0.0007571 -0.0001674 -0.0004704 -0.0043790 -0.0044787  0.0001120  0.0009360  0.0010525 -0.0000113 -0.0017300 -0.0012221  0.0003425 -0.0002891  0.0006400 -0.0009602  0.0020680  0.0024430  0.0083902 -0.0020942 -0.0005847  0.0241775 -0.0019598  0.0008835  0.0192280 -0.0026288 -0.0070270  0.0254304 -0.0040911 -0.0323235 -0.0001324  0.0011294 -0.0011135 -0.0005026 -0.0031754 -0.0007171  0.0003130  0.0000424  0.0001721  0.0007415  0.0014365 -0.0005483 -0.0008346  0.0085523  0.0001598 -0.0004550
24 3 -0.0025424  0.0015866  0.0254123  0.1741685 -0.0293519 -0.0033882  0.0139072  0.0142564 -0.0083536  0.0002479 -0.0860029 -0.0951056 -0.0007805 -0.0031640 -0.0202900 -0.0655887 -0.0114078  0.0052552 -0.0061626 -0.0023039  0.0048368 -0.0052501  0.0350753 -0.0261419 -0.0028447 -0.0011147  0.0000608 -0.0014117 -0.0017993  0.0002047  0.0001573  0.0002200  0.0017632  0.0021927  0.0004758  0.0001706 -0.0020388  0.0006245 -0.0010756  0.0005803 -0.0008467  0.0000949  0.0006923 -0.0007966 -0.0007029 -0.0002606 -0.0012122  0.0005631 -0.0012519 -0.0000544 -0.0083122  0.0351204  0.0051785  0.0017339  0.0003826 -0.0010576  0.0007505 -0.0037237  0.0083855 -0.0216707  0.0015965 -0.0000564  0.0007153 -0.0003841 -0.0016137 -0.0004587 -0.0000002 -0.0000887 -0.0004374  0.0027557 -0.0007885  0.0004692  0.0019104 -0.0045165 -0.0003138 -0.0000176
25 0  0.0097296        nan -0.0266724        nan -0.0345626        nan -0.0092927        nan -0.0324592        nan -0.0283401        nan -0.0020336        nan -0.0168449        nan  0.0583519        nan -0.0044387        nan  0.0049031        nan  0.0097779        nan -0.0004826        nan -0.0012403        nan -0.0003624        nan  0.0031738        nan -0.0026798        nan -0.0000591        nan  0.0026834        nan  0.0002260        nan -0.0007348        nan -0.0018924        nan  0.0003967        nan  0.0006940        nan  0.0033324        nan  0.0052178        nan  0.0294490        nan -0.0031594        nan  0.0000650        nan  0.0048999        nan -0.0003322        nan -0.0004283        nan  0.0013052        nan -0.0001810        nan  0.0007714        nan  0.0004113        nan -0.0045864        nan  0.0017663        nan
25 1 -0.0639744 -0.4826501 -0.0072923  0.0727421  0.0208054 -0.0279873 -0.1042816  0.0151146  0.0304504  0.2750333  0.0226509  0.0062254  0.0184725  0.0972720  0.0335720 -0.0251941  0.0032359  0.0150404 -0.0063738 -0.0178705 -0.0228617 -0.1119705  0.0253617 -0.0155766 -0.0007304  0.0002392  0.0022130  0.0149394  0.0041112  0.0014103 -0.0020932  0.0000711 -0.0001257  0.0008335 -0.0003776 -0.0063948 -0.0000967 -0.0001339  0.0008144 -0.0006118 -0.0004753 -0.0002854  0.0006337 -0.0001029 -0.0003870 -0.0004485  0.0020998  0.0022473  0.0118372 -0.0014446 -0.0266459  0.0172057 -0.0026520  0.0022520 -0.0369783 -0.0054459 -0.0093861 -0.0018606  0.0245914 -0.0225025  0.0004971  0.0011641 -0.0023989 -0.0004859  0.0022906 -0.0000081  0.0000468  0.0001095 -0.0006624  0.0003694  0.0022531  0.0012692  0.0008758  0.0013959  0.0002265 -0.0003242
25 2  0.0233401  0.0006639  0.2063913  0.5696640  0.0274141  0.0078765  0.0052172  0.0172564 -0.0059199  0.0088727 -0.3018508 -0.3290483 -0.0060614 -0.0057360 -0.0092569 -0.1064715 -0.0284062  0.0051068 -0.0007196 -0.0076849 -0.0040850 -0.0027509  0.1126726  0.1013037 -0.0064920 -0.0012405  0.0011724 -0.0010483 -0.0016939  0.0001663 -0.0050677 -0.0005579  0.0036371  0.0010792 -0.0000587  0.0005861 -0.0035383  0.0019314 -0.0010602 -0.0009042  0.0005346 -0.0023789  0.0017386 -0.0002033  0.0005252 -0.0018950 -0.0010164 -0.0007420 -0.0006349 -0.0051264 -0.0488647 -0.0309891 -0.0184568  0.0020592  0.0019977 -0.0040831  0.0003478 -0.0007339  0.0513752 -0.0068110 -0.0006889  0.0046983  0.0009811  0.0003233 -0.0029254 -0.0010737  0.0009815  0.0001139  0.0000653  0.0062869 -0.0010275 -0.0006886  0.0117901 -0.0071534 -0.0006722 -0.0010120
25 3 -0.0293331 -0.0271510 -0.0303678 -0.0570511  0.0004465 -0.0036791  0.0235445 -0.0047828  0.0089012  0.0251975  0.0357917  0.0166283  0.0212678  0.0239646 -0.0004875  0.0022317  0.0026371  0.0001318  0.0103271 -0.0025455 -0.0033140  0.0123359 -0.0146625 -0.0055975 -0.0002813 -0.0007474  0.0021819  0.0028765 -0.0016150 -0.0002826  0.0010591 -0.0003800  0.0000008  0.0000958 -0.0029449 -0.0010964  0.0005345 -0.0010149 -0.0003934 -0.0032839 -0.0004487 -0.0001601 -0.0002543  0.0002112 -0.0001546 -0.0008084  0.0008002 -0.0019396  0.0014612 -0.0157608  0.0071774  0.0047643  0.0001801 -0.0001167 -0.0040613  0.0056292  0.0014614  0.0055694 -0.0091924  0.0018845 -0.0000265 -0.0023911 -0.0001521  0.0015684 -0.0004218 -0.0009537 -0.0001857 -0.0000786 -0.0000149 -0.0015009  0.0001495 -0.0012756 -0.0000127 -0.0021471  0.0000127 -0.0002221
26 0 -0.0593607        nan  0.0136209        nan -0.0079563        nan  0.0342113        nan  0.0531916        nan  0.0482939        nan  0.0168429        nan  0.0127831        nan  0.0032098        nan -0.0500580        nan -0.0279716        nan -0.0006119        nan -0.0002274        nan -0.0021223        nan -0.0007055        nan  0.0001953        nan  0.0005476        nan  0.0006832        nan -0.0011191        nan  0.0010972        nan  0.0017829        nan -0.0001504        nan  0.0000940        nan -0.0004082        nan  0.0132513        nan -0.0142483        nan  0.0012332        nan -0.0229637        nan -0.0191287        nan  0.0069126        nan  0.0007629        nan -0.0000469        nan -0.0011512        nan -0.0001641        nan -0.0005212        nan  0.0002257        nan -0.0010925        nan -0.0000459        nan
26 1  0.0026609 -0.0208772  0.1239299  0.5379105  0.1131503 -0.0524097 -0.0577076  0.0238806  0.0015631  0.0072278 -0.1932351 -0.3385169 -0.0188467  0.0007797 -0.0763323 -0.0997731  0.0006803  0.0347985  0.0187812 -0.0088876 -0.0148715 -0.0106678  0.0730265  0.1200938 -0.0019225 -0.0076162  0.0008432 -0.0002448 -0.0003450 -0.0019448 -0.0063582 -0.0004082  0.0018445  0.0011369 -0.0000971  0.0014415  0.0020109  0.0016612  0.0000096 -0.0006256 -0.0048514 -0.0057249  0.0016283  0.0005290 -0.0027552 -0.0001757  0.0003211 -0.0013136  0.0026102 -0.0038521 -0.0161340 -0.0296199  0.0408342  0.0035660  0.0010626 -0.0012695 -0.0051669  0.0033600  0.0232813  0.0374516  0.0059196 -0.0044430  0.0002370  0.0010880 -0.0011482 -0.0038524 -0.0012043  0.0000869  0.0007065  0.0024501 -0.0003211 -0.0012246  0.0069630  0.0030833 -0.0021334 -0.0000524
26 2 -0.1182867 -0.1153202 -0.0280231 -0.0630264 -0.0134031  0.0018568 -0.0177460  0.0252435  0.1012215  0.0374856  0.0215048  0.0536562  0.0218035  0.0784786 -0.0012582 -0.0167309  0.0039334  0.0016405  0.0219276 -0.0242853 -0.0454174  0.0136831 -0.0072345 -0.0355223  0.0006189 -0.0004894  0.0030889  0.0029538  0.0042432  0.0000589 -0.0004516  0.0007352  0.0007575  0.0002307 -0.0038508 -0.0022851  0.0001889 -0.0013370  0.0002704 -0.0018573 -0.0019089  0.0011081  0.0002813 -0.0002980  0.0000173  0.0006615  0.0013958  0.0004180  0.0087099 -0.0174095  0.0018237  0.0127948 -0.0008507  0.0000448  0.0154455 -0.0043560 -0.0047515  0.0434405 -0.0027237 -0.0162429 -0.0005466 -0.0010299 -0.0006997  0.0007620  0.0016583  0.0005107  0.0003014 -0.0001135  0.0004663 -0.0007192  0.0007456 -0.0020712  0.0004618 -0.0077457 -0.0001991 -0.0006075
26 3  0.0017822  0.0008942  0.1183554  0.1027683 -0.0354010 -0.0102503  0.0113055 -0.0053392  0.0034940 -0.0009084 -0.0765217 -0.0615545  0.0008075  0.0049489 -0.0576468 -0.1060961  0.0010067 -0.0005082 -0.0043659  0.0014707  0.0011583  0.0040785 -0.0021107 -0.0477921 -0.0009520  0.0002068 -0.0011572 -0.0007188  0.0018772 -0.0004086  0.0009973 -0.0000218  0.0002650 -0.0019389  0.0006359  0.0000124  0.0037442  0.0009296 -0.0006309  0.0007278  0.0008284 -0.0000834  0.0004484 -0.0003899 -0.0004206  0.0013415 -0.0008325  0.0006075 -0.0008776 -0.0000251  0.0187537  0.0463446  0.0038772 -0.0012162 -0.0009939 -0.0019697  0.0008790  0.0030535 -0.0205341 -0.0366057 -0.0005857 -0.0004543  0.0002770 -0.0001980  0.0017036  0.0004638 -0.0000071  0.0000620 -0.0002253 -0.0027687 -0.0003943  0.0003774 -0.0011033  0.0041500  0.0000042 -0.0003591
27 0  0.0246222        nan -0.0526469        nan  0.0509828        nan -0.0225887        nan -0.0241098        nan -0.0257839        nan -0.0109349        nan -0.0069383        nan  0.0144530        nan  0.0011835        nan -0.0008047        nan -0.0083259        nan  0.0002945        nan -0.0004752        nan -0.0004182        nan  0.0020520        nan -0.0007452        nan  0.0009921        nan -0.0041047        nan  0.0008019        nan  0.0010200        nan -0.0016955        nan  0.0007335        nan  0.0008275        nan  0.0039854        nan  0.0140478        nan  0.0321717        nan -0.0020846        nan  0.0010630        nan -0.0050009        nan  0.0003139        nan -0.0006509        nan -0.0016195        nan -0.0007158        nan -0.0010210        nan  0.0006271        nan  0.0050389        nan -0.0015160        nan
27 1 -0.0324496 -0.3525119 -0.0254952  0.0054459  0.0180221 -0.0095283 -0.1610804  0.0460283  0.0047445  0.1056743  0.0025539  0.0238231  0.0236754  0.1454940  0.0334759 -0.0176861  0.0009169  0.0065784  0.0261088 -0.0123708 -0.0138914 -0.0384035  0.0292847 -0.0167243  0.0007840 -0.0024810 -0.0022276  0.0073219  0.0055752 -0.0006176 -0.0026721 -0.0010052 -0.0002592  0.0025648  0.0000636 -0.0036686 -0.0006351 -0.0001209  0.0021915 -0.0021713 -0.0016934 -0.0010208  0.0009078  0.0000534  0.0003538 -0.0004647  0.0020613  0.0006594  0.0084631 -0.0030442 -0.0199134  0.0085877 -0.0008510  0.0027517 -0.0253439 -0.0059785 -0.0058810  0.0222540  0.0210121 -0.0164392 -0.0003377 -0.0015034 -0.0020563  0.0003016  0.0007666 -0.0008846  0.0002553  0.0001518  0.0008775 -0.0004817  0.0022462 -0.0000766 -0.0014215 -0.0024925 -0.0000867 -0.0002154
27 2  0.0077439  0.0144037  0.3029777  0.2983142  0.0048369 -0.0040465  0.0113048 -0.0048072 -0.0008225  0.0095496 -0.2390295 -0.1388939 -0.0001088  0.0062098 -0.0595431 -0.1977150 -0.0151263  0.0032823 -0.0002692 -0.0020872 -0.0002044  0.0011110  0.0788895  0.0039274  0.0029648 -0.0002482 -0.0017106  0.0001118  0.0006753  0.0001144 -0.0040956 -0.0000643  0.0003112 -0.0016415 -0.0001684 -0.0009443  0.0060558 -0.0011562 -0.0015533 -0.0012462 -0.0001543  0.0023424  0.0018937 -0.0001128 -0.0004274  0.0017892 -0.0016336 -0.0009951  0.0006530  0.0013751 -0.0375224  0.0134203 -0.0202559 -0.0018469  0.0023734 -0.0046230 -0.0017173  0.0021215  0.0257475 -0.0618190 -0.0000238 -0.0046640  0.0017221  0.0008681  0.0026089  0.0008643  0.0011906  0.0002070  0.0010646 -0.0048620 -0.0016569 -0.0009532 -0.0105717  0.0065697  0.0013314 -0.0007970
27 3 -0.0117226 -0.0082083 -0.0191506 -0.0501608  0.0052854 -0.0019793  0.0481300  0.0092212 -0.0101423  0.0068099  0.0313799  0.0312474  0.0268957  0.0259094  0.0051386  0.0198916  0.0019710  0.0003135  0.0000224 -0.0042929  0.0028252  0.0165722 -0.0087314  0.0056915  0.0012834  0.0011513  0.0014894  0.0030611 -0.0012487 -0.0000452  0.0016049 -0.0007243 -0.0011635 -0.0001599 -0.0014348  0.0013108  0.0000614  0.0009491 -0.0011712 -0.0037264  0.0006288  0.0004479 -0.0004274  0.0003294  0.0014370  0.0009524 -0.0001673 -0.0031066  0.0014465 -0.0082872  0.0013909 -0.0071327  0.0009818  0.0007966 -0.0083458 -0.0002815  0.0043956  0.0022183 -0.0032300  0.0114086 -0.0004640  0.0021148  0.0003880  0.0021122  0.0006452  0.0009000 -0.0002708 -0.0000279  0.0005217  0.0014047 -0.0006269 -0.0020175  0.0000741  0.0019178  0.0001466  0.0002600
28 0 -0.0618493        nan -0.0264461        nan  0.0032685        nan -0.0471208        nan  0.0241125        nan  0.0288423        nan  0.0175962        nan  0.0210462        nan -0.0015601        nan -0.0090267        nan -0.0152204        nan  0.0084409        nan  0.0002827        nan -0.0001593        nan  0.0014506        nan -0.0000490        nan  0.0003844        nan -0.0005958        nan  0.0007630        nan  0.0014025        nan  0.0000786        nan -0.0002040        nan -0.0002952        nan  0.0006977        nan  0.0126032        nan -0.0147728        nan  0.0007977        nan -0.0242117        nan -0.0165428        nan  0.0122486        nan -0.0007692        nan -0.0003125        nan  0.0030308        nan -0.0002085        nan  0.0006996        nan  0.0005365        nan -0.0001664        nan  0.0000564        nan
28 1 -0.0193841 -0.0318056  0.0353843  0.2873055  0.1120057 -0.0187557 -0.0496348  0.0063385  0.0036057  0.0140609 -0.0059301 -0.0867579 -0.0087214  0.0096513 -0.0870272 -0.1382103 -0.0686379 -0.0101955  0.0147420 -0.0048830 -0.0084521 -0.0063647 -0.0270537  0.0051496  0.0054095 -0.0091336 -0.0011270  0.0002254  0.0018819  0.0011909 -0.0064932  0.0007495 -0.0028722 -0.0031322 -0.0002738  0.0005195 -0.0016739  0.0024424 -0.0006196 -0.0000453  0.0044448  0.0056667  0.0023570 -0.0000482  0.0012348  0.0010519 -0.0003663 -0.0005205  0.0083245  0.0042746  0.0158657  0.0112254  0.0120748 -0.0075103  0.0071589 -0.0015227 -0.0055708 -0.0016814 -0.0240164 -0.0254587 -0.0033576  0.0025893  0.0007578  0.0006131  0.0010343  0.0038946 -0.0010137 -0.0000770 -0.0026688 -0.0002455 -0.0008135 -0.0006686 -0.0061782 -0.0036412  0.0021160  0.0003486
28 2 -0.0477117 -0.0000017 -0.0329136 -0.0530102 -0.0090656  0.0149718 -0.0016409  0.0287263  0.0585807 -0.0540462  0.0304174  0.0452098  0.0392144  0.0857951 -0.0007448  0.0078109  0.0026080  0.0001465  0.0127436 -0.0211086 -0.0218962  0.0451523 -0.0166692 -0.0186692 -0.0006306 -0.0000211  0.0028806  0.0037070  0.0024029  0.0005108  0.0008106  0.0008849  0.0006401  0.0014945 -0.0026786  0.0002042  0.0004239  0.0015103 -0.0003921 -0.0021424 -0.0014524 -0.0010305 -0.0001157 -0.0003464  0.0007125 -0.0001764  0.0006139 -0.0005046  0.0041176 -0.0184571  0.0098582  0.0057065  0.0002031 -0.0010141  0.0130569 -0.0055062  0.0042074  0.0453921 -0.0093097 -0.0038979 -0.0002182  0.0002656 -0.0003338  0.0009124 -0.0042257 -0.0006091  0.0002050 -0.0001318 -0.0001578  0.0012685  0.0002002 -0.0021574 -0.0004143  0.0079515  0.0001075  0.0000042
28 3  0.0013570 -0.0042085 -0.0094899  0.0794119 -0.0452258 -0.0016376  0.0027731  0.0014263  0.0023704 -0.0052878 -0.0222704  0.0378416  0.0030882 -0.0008154 -0.0769493 -0.1197279  0.0054319  0.0027479 -0.0026005 -0.0006951  0.0020352 -0.0003430 -0.0418540 -0.0754272 -0.0013872  0.0002269  0.0008822 -0.0018252 -0.0006338  0.0003063  0.0010428 -0.0003897 -0.0014246  0.0007127  0.0002474  0.0005303 -0.0016593  0.0003073 -0.0001597  0.0007377 -0.0008413  0.0001946  0.0001123  0.0001142  0.0013732  0.0002020 -0.0001904  0.0005733 -0.0003660 -0.0014385  0.0410598  0.0496638  0.0097376  0.0008825 -0.0008426 -0.0018371  0.0024034 -0.0017164 -0.0460773 -0.0452708  0.0003966 -0.0002325 -0.0001868 -0.0003227 -0.0019156 -0.0003855  0.0000802  0.0000492  0.0005914  0.0029487  0.0001124  0.0003547  0.0004523 -0.0038547  0.0000256 -0.0003596
29 0  0.0116873        nan  0.0087692        nan  0.0930431        nan -0.0359525        nan -0.0199763        nan -0.0186603        nan -0.0105326        nan  0.0025873        nan -0.0165606        nan  0.0038109        nan  0.0005534        nan -0.0121833        nan  0.0004972        nan -0.0012248        nan -0.0004584        nan  0.0001824        nan -0.0008626        nan  0.0012435        nan  0.0008787        nan  0.0006263        nan -0.0004032        nan -0.0010694        nan -0.0018072        nan  0.0003217        nan  0.0057598        nan  0.0034552        nan  0.0313520        nan  0.0018926        nan -0.0019651        nan -0.0011058        nan  0.0014781        nan -0.0006645        nan  0.0018890        nan -0.0011089        nan -0.0013097        nan  0.0006279        nan -0.0051201        nan  0.0015887        nan
